ticker,company_name,sector,year,part1_observation_status,part1_gap_reason,part2_collection_status,part2_gap_reason,score_status,score_gap_reason,authenticity_index,cosine_alignment,l1_alignment,jaccard_theme_overlap,stated_theme_total_matches,disclosure_theme_total_matches,stated_top_themes,disclosure_top_themes,theme_gap_summary,part1_clean_text_sha256,part2_clean_text_sha256,part1_source_url,part2_sec_archive_url,taxonomy_version,part2_action_evidence_rate,part2_stakeholder_rate,part2_word_count,semantic_text_similarity,semantic_similarity_status,semantic_similarity_gap_reason,semantic_embedding_model,sector_percentile,sector_z_score
SBUX,Starbucks,Consumer Discretionary,2022,usable,,collected,,scored,,38.217209,44.846588,38.217209,66.666667,15,1507,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 4}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""match_count"": 3}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""match_count"": 2}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 311}, {""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""match_count"": 305}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 209}]","[{""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""stated_share"": 0.0, ""disclosure_share"": 0.202389, ""stated_minus_disclosure"": -0.202389}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.266667, ""disclosure_share"": 0.092236, ""stated_minus_disclosure"": 0.17443}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""stated_share"": 0.2, ""disclosure_share"": 0.039814, ""stated_minus_disclosure"": 0.160186}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.066667, ""disclosure_share"": 0.20637, ""stated_minus_disclosure"": -0.139704}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""stated_share"": 0.0, ""disclosure_share"": 0.138686, ""stated_minus_disclosure"": -0.138686}]",e783653a04198accd42e37ffab4fa17ee212f86992d4010d9698bbfbd5743f30,217a8c8942d648dcd7da56fc3007b17b2d002a4dd26e0ebb90cc7fefae39297e,https://www.starbucks.com/about-us/company-information/mission-statement,https://www.sec.gov/Archives/edgar/data/829224/000120677422000270/sbux3974881-def14a.htm,1.0.0-keyword-baseline,0.1476,0.2593,72490,19.788911,computed,,sentence-transformers/all-MiniLM-L6-v2,0.423729,0.109972
SBUX,Starbucks,Consumer Discretionary,2023,retrieval_failed,ConnectionError: curl: (7) Failed to connect to web.archive.org port 443 after 92 ms: Could not connect to server,collected,,missing_part1,Part 1 stated-values observation is not usable.,,,,,0,1200,[],"[{""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""match_count"": 303}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 203}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 184}]","[{""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""stated_share"": 0.0, ""disclosure_share"": 0.2525, ""stated_minus_disclosure"": -0.2525}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.0, ""disclosure_share"": 0.169167, ""stated_minus_disclosure"": -0.169167}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""stated_share"": 0.0, ""disclosure_share"": 0.153333, ""stated_minus_disclosure"": -0.153333}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.0, ""disclosure_share"": 0.099167, ""stated_minus_disclosure"": -0.099167}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.0, ""disclosure_share"": 0.090833, ""stated_minus_disclosure"": -0.090833}]",,915b086d98e279e61add9c832fbd100aee4fe6f0cfdc7e36fe3c84bb54ef3eb5,http://www.starbucks.com/about-us/company-information/mission-statement,https://www.sec.gov/Archives/edgar/data/829224/000082922423000007/a2023proxystatementfinal.htm,1.0.0-keyword-baseline,0.0978,0.2174,55201,,missing_part1_text,Part 1 stated-values clean text is unavailable.,,,
SBUX,Starbucks,Consumer Discretionary,2024,usable,,missing,no_def14a_filing_for_calendar_year,missing_part2,Part 2 proxy disclosure is not collected.,,,,,12,0,"[{""theme_id"": ""integrity_and_ethics"", ""theme_label"": ""Integrity and ethics"", ""match_count"": 2}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""match_count"": 2}, {""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""match_count"": 2}]",[],"[{""theme_id"": ""integrity_and_ethics"", ""theme_label"": ""Integrity and ethics"", ""stated_share"": 0.166667, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.166667}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""stated_share"": 0.166667, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.166667}, {""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""stated_share"": 0.166667, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.166667}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""stated_share"": 0.166667, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.166667}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.083333, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.083333}]",c5ce04fb384cbd69a97a6027522a1c5c5544daddf48228c68794f752e2e26f5a,,https://about.starbucks.com/mission/,,1.0.0-keyword-baseline,,,0,,missing_part2_text,Part 2 proxy clean text is unavailable.,,,
SCHW,Charles Schwab,Financials,2016,usable,,collected,,scored,,61.046718,73.658575,61.046718,54.545455,41,343,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 16}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 9}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 6}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 99}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 77}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 59}]","[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.390244, ""disclosure_share"": 0.172012, ""stated_minus_disclosure"": 0.218232}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.073171, ""disclosure_share"": 0.28863, ""stated_minus_disclosure"": -0.215459}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""stated_share"": 0.121951, ""disclosure_share"": 0.005831, ""stated_minus_disclosure"": 0.11612}, {""theme_id"": ""integrity_and_ethics"", ""theme_label"": ""Integrity and ethics"", ""stated_share"": 0.0, ""disclosure_share"": 0.058309, ""stated_minus_disclosure"": -0.058309}, {""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""stated_share"": 0.0, ""disclosure_share"": 0.043732, ""stated_minus_disclosure"": -0.043732}]",6f68189563574ca9402f25adff6f68f4fa480aa188d5a2cb64ea246e3a2ae841,93191fbdc6c00ed0d6ce863484c893c22d0440b8c4db7efae44b81cdad0216ee,https://www.aboutschwab.com/,https://www.sec.gov/Archives/edgar/data/316709/000119312516523055/d107634ddef14a.htm,1.0.0-keyword-baseline,0.0665,0.1519,31597,25.364412,computed,,sentence-transformers/all-MiniLM-L6-v2,0.905405,1.231149
SCHW,Charles Schwab,Financials,2017,usable,,collected,,scored,,51.329897,65.634768,51.329897,54.545455,25,388,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 11}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 5}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""match_count"": 4}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 97}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 78}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 71}]","[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.44, ""disclosure_share"": 0.18299, ""stated_minus_disclosure"": 0.25701}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.04, ""disclosure_share"": 0.25, ""stated_minus_disclosure"": -0.21}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""stated_share"": 0.16, ""disclosure_share"": 0.005155, ""stated_minus_disclosure"": 0.154845}, {""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""stated_share"": 0.0, ""disclosure_share"": 0.121134, ""stated_minus_disclosure"": -0.121134}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""stated_share"": 0.08, ""disclosure_share"": 0.005155, ""stated_minus_disclosure"": 0.074845}]",cc71a4f23550512ac407f62f04c6138a3e04b60755bd0740631f1fc977711a9d,b62da4fff63d1193ffe3dfdd1e0f55f8cde982a758a98d54a28da41319a27a62,https://www.aboutschwab.com/,https://www.sec.gov/Archives/edgar/data/316709/000119312517103408/d319517ddef14a.htm,1.0.0-keyword-baseline,0.0658,0.1466,33435,24.085567,computed,,sentence-transformers/all-MiniLM-L6-v2,0.743243,0.732033
SCHW,Charles Schwab,Financials,2018,usable,,collected,,scored,,59.520626,77.063348,59.520626,63.636364,17,616,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 6}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 4}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""match_count"": 2}]","[{""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 210}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 130}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 95}]","[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.352941, ""disclosure_share"": 0.154221, ""stated_minus_disclosure"": 0.19872}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.058824, ""disclosure_share"": 0.211039, ""stated_minus_disclosure"": -0.152215}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""stated_share"": 0.117647, ""disclosure_share"": 0.001623, ""stated_minus_disclosure"": 0.116024}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.235294, ""disclosure_share"": 0.340909, ""stated_minus_disclosure"": -0.105615}, {""theme_id"": ""integrity_and_ethics"", ""theme_label"": ""Integrity and ethics"", ""stated_share"": 0.0, ""disclosure_share"": 0.066558, ""stated_minus_disclosure"": -0.066558}]",0fd633062ec4b3fae66ca2f6792f8371de49f66e2a301757b29e4108152e90b6,f0561e848af3cba8cfbd208c1b332454265943158987fc286b65cf9f0d27b24e,https://www.aboutschwab.com/,https://www.sec.gov/Archives/edgar/data/316709/000119312518103068/d525917ddef14a.htm,1.0.0-keyword-baseline,0.0719,0.1986,63951,24.994664,computed,,sentence-transformers/all-MiniLM-L6-v2,0.878378,1.15276
SCHW,Charles Schwab,Financials,2019,usable,,collected,,scored,,28.078967,45.980504,28.078967,41.666667,15,439,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 9}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""match_count"": 3}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 1}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 127}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 101}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 83}]","[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.6, ""disclosure_share"": 0.189066, ""stated_minus_disclosure"": 0.410934}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.0, ""disclosure_share"": 0.289294, ""stated_minus_disclosure"": -0.289294}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""stated_share"": 0.2, ""disclosure_share"": 0.002278, ""stated_minus_disclosure"": 0.197722}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.066667, ""disclosure_share"": 0.230068, ""stated_minus_disclosure"": -0.163402}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""stated_share"": 0.0, ""disclosure_share"": 0.136674, ""stated_minus_disclosure"": -0.136674}]",932f56663a3b8fb841f0e5408e93324cc246f27370e96266ac1774302cb3a237,b23349e3d0857d90200834d6c04c2e1708758c1e986e7c7fc13de2564a8bd651,https://www.aboutschwab.com/,https://www.sec.gov/Archives/edgar/data/316709/000119312519092204/d700802ddef14a.htm,1.0.0-keyword-baseline,0.0515,0.2155,31094,32.381555,computed,,sentence-transformers/all-MiniLM-L6-v2,0.391892,-0.46228
SCHW,Charles Schwab,Financials,2020,usable,,collected,,scored,,25.492902,37.127381,25.492902,41.666667,16,634,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 8}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""match_count"": 5}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 1}]","[{""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 212}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 156}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 102}]","[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.5, ""disclosure_share"": 0.160883, ""stated_minus_disclosure"": 0.339117}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""stated_share"": 0.3125, ""disclosure_share"": 0.001577, ""stated_minus_disclosure"": 0.310923}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.0625, ""disclosure_share"": 0.334385, ""stated_minus_disclosure"": -0.271885}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.0, ""disclosure_share"": 0.246057, ""stated_minus_disclosure"": -0.246057}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""stated_share"": 0.0, ""disclosure_share"": 0.121451, ""stated_minus_disclosure"": -0.121451}]",491e89d340f29ec8e70a235c740b886c2339958addaa5ea12a850dd3a8c544c4,71fccbad34d1b6b14d5caef30e4473c91fd23a729e61fa58dc3b83703a0dd7c7,https://www.aboutschwab.com/,https://www.sec.gov/Archives/edgar/data/316709/000119312520092483/d868781ddef14a.htm,1.0.0-keyword-baseline,0.0738,0.1948,63663,31.751933,computed,,sentence-transformers/all-MiniLM-L6-v2,0.337838,-0.595116
SCHW,Charles Schwab,Financials,2021,usable,,collected,,scored,,33.119896,50.853514,33.119896,50.0,24,449,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 12}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""match_count"": 4}, {""theme_id"": ""integrity_and_ethics"", ""theme_label"": ""Integrity and ethics"", ""match_count"": 3}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 112}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 90}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 86}]","[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.5, ""disclosure_share"": 0.191537, ""stated_minus_disclosure"": 0.308463}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.041667, ""disclosure_share"": 0.249443, ""stated_minus_disclosure"": -0.207777}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.0, ""disclosure_share"": 0.200445, ""stated_minus_disclosure"": -0.200445}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""stated_share"": 0.166667, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.166667}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""stated_share"": 0.0, ""disclosure_share"": 0.135857, ""stated_minus_disclosure"": -0.135857}]",7746ad3614a551d14eb8293932575e1ae2d6393000d6a99f8eb1d26b112489e2,15db1ba8cd9cb0482a2acacf0725074953fd7c85cd7245ccc1518da8b77dccf5,https://www.aboutschwab.com/,https://www.sec.gov/Archives/edgar/data/316709/000119312521104906/d31802ddef14a.htm,1.0.0-keyword-baseline,0.0548,0.2083,36487,39.485356,computed,,sentence-transformers/all-MiniLM-L6-v2,0.445946,-0.203346
SCHW,Charles Schwab,Financials,2022,usable,,collected,,scored,,18.892508,34.435306,18.892508,25.0,17,614,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 9}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""match_count"": 4}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""match_count"": 3}]","[{""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 164}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 134}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 100}]","[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.529412, ""disclosure_share"": 0.162866, ""stated_minus_disclosure"": 0.366545}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.0, ""disclosure_share"": 0.267101, ""stated_minus_disclosure"": -0.267101}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""stated_share"": 0.235294, ""disclosure_share"": 0.004886, ""stated_minus_disclosure"": 0.230408}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.0, ""disclosure_share"": 0.218241, ""stated_minus_disclosure"": -0.218241}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""stated_share"": 0.176471, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.176471}]",99a9882237cb469934701a2ca777abcb79192ee60abd5826b8b3201ff3a4ae54,1275b8369f1d6290733ebe049363db117301ceed78b52e24ead997218aacf61d,https://www.aboutschwab.com/,https://www.sec.gov/Archives/edgar/data/316709/000119312522093320/d246025ddef14a.htm,1.0.0-keyword-baseline,0.0627,0.1469,65347,28.160973,computed,,sentence-transformers/all-MiniLM-L6-v2,0.256757,-0.934153
SCHW,Charles Schwab,Financials,2023,usable,,collected,,scored,,17.241379,32.194735,17.241379,16.666667,10,667,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 6}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""match_count"": 4}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 225}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 124}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 111}]","[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.6, ""disclosure_share"": 0.166417, ""stated_minus_disclosure"": 0.433583}, {""theme_id"": ""innovation_and_excellence"", ""theme_label"": ""Innovation and excellence"", ""stated_share"": 0.4, ""disclosure_share"": 0.005997, ""stated_minus_disclosure"": 0.394003}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.0, ""disclosure_share"": 0.337331, ""stated_minus_disclosure"": -0.337331}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.0, ""disclosure_share"": 0.185907, ""stated_minus_disclosure"": -0.185907}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""stated_share"": 0.0, ""disclosure_share"": 0.10045, ""stated_minus_disclosure"": -0.10045}]",70b7b8503e33cecfe98480fcd202717c6421a8188b3c9b522fe2db0d69a9089d,5b0ed700d2d623595fa284339556fef109e15701776f8502ee9ed6332319596b,https://www.aboutschwab.com/,https://www.sec.gov/Archives/edgar/data/316709/000119312523086655/d416280ddef14a.htm,1.0.0-keyword-baseline,0.053,0.2168,41504,38.826292,computed,,sentence-transformers/all-MiniLM-L6-v2,0.189189,-1.018966
SCHW,Charles Schwab,Financials,2024,usable,,collected,,scored,,52.863188,55.109276,52.863188,41.666667,5,709,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 1}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 1}, {""theme_id"": ""integrity_and_ethics"", ""theme_label"": ""Integrity and ethics"", ""match_count"": 1}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 228}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 146}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 110}]","[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.0, ""disclosure_share"": 0.32158, ""stated_minus_disclosure"": -0.32158}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""stated_share"": 0.2, ""disclosure_share"": 0.028209, ""stated_minus_disclosure"": 0.171791}, {""theme_id"": ""integrity_and_ethics"", ""theme_label"": ""Integrity and ethics"", ""stated_share"": 0.2, ""disclosure_share"": 0.042313, ""stated_minus_disclosure"": 0.157687}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""stated_share"": 0.2, ""disclosure_share"": 0.102962, ""stated_minus_disclosure"": 0.097038}, {""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""stated_share"": 0.0, ""disclosure_share"": 0.047955, ""stated_minus_disclosure"": -0.047955}]",8e8a1d3f630b60bb196051bd2b0fe402307a5bd8c1691362ddb423b690e1a7f6,c75810849e0ed3c3fc6375384908750692c72815beb16c853c89cc90d543baf0,https://www.aboutschwab.com/,https://www.sec.gov/Archives/edgar/data/316709/000119312524087883/d522898ddef14a.htm,1.0.0-keyword-baseline,0.0496,0.2596,42366,29.070532,computed,,sentence-transformers/all-MiniLM-L6-v2,0.77027,0.810792
SLB,SLB (Schlumberger),Energy,2016,usable,,collected,,scored,,60.479705,81.078985,60.479705,66.666667,15,542,"[{""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 5}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 3}, {""theme_id"": ""environment_and_sustainability"", ""theme_label"": ""Environment and sustainability"", ""match_count"": 2}]","[{""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 195}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 92}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 90}]","[{""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""stated_share"": 0.0, ""disclosure_share"": 0.166052, ""stated_minus_disclosure"": -0.166052}, {""theme_id"": ""environment_and_sustainability"", ""theme_label"": ""Environment and sustainability"", ""stated_share"": 0.133333, ""disclosure_share"": 0.009225, ""stated_minus_disclosure"": 0.124108}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.066667, ""disclosure_share"": 0.169742, ""stated_minus_disclosure"": -0.103075}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.2, ""disclosure_share"": 0.119926, ""stated_minus_disclosure"": 0.080074}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""stated_share"": 0.0, ""disclosure_share"": 0.066421, ""stated_minus_disclosure"": -0.066421}]",1f5b04d339f3040a1a6f9240df2dcdafc4d14aa578aa9998267c4cf0175d4481,c16c76390dee9f2f707754c766a16c73c250bb5b125ff64563b6c86b808bdbfd,http://www.slb.com:80/about,https://www.sec.gov/Archives/edgar/data/87347/000119312516468583/d123150ddef14a.htm,1.0.0-keyword-baseline,0.1127,0.3153,52334,28.559691,computed,,sentence-transformers/all-MiniLM-L6-v2,0.693548,0.718997
