ticker,cik,company_name,year,form,filing_date,report_date,accession_number,primary_document,source_url,sec_archive_url
LOW,0000060667,Lowe's,2019,DEF 14A,2019-04-18,2019-05-31,0001193125-19-110021,d687530ddef14a.htm,https://data.sec.gov/submissions/CIK0000060667.json,https://www.sec.gov/Archives/edgar/data/60667/000119312519110021/d687530ddef14a.htm
LOW,0000060667,Lowe's,2020,DEF 14A,2020-04-16,2020-05-29,0001193125-20-108770,d876223ddef14a.htm,https://data.sec.gov/submissions/CIK0000060667.json,https://www.sec.gov/Archives/edgar/data/60667/000119312520108770/d876223ddef14a.htm
LOW,0000060667,Lowe's,2021,DEF 14A,2021-04-15,2021-05-28,0001193125-21-117203,d64263ddef14a.htm,https://data.sec.gov/submissions/CIK0000060667.json,https://www.sec.gov/Archives/edgar/data/60667/000119312521117203/d64263ddef14a.htm
LOW,0000060667,Lowe's,2022,DEF 14A,2022-04-14,2022-05-27,0001193125-22-105006,d301898ddef14a.htm,https://data.sec.gov/submissions/CIK0000060667.json,https://www.sec.gov/Archives/edgar/data/60667/000119312522105006/d301898ddef14a.htm
LOW,0000060667,Lowe's,2023,DEF 14A,2023-04-13,,0001193125-23-099980,d392221ddef14a.htm,https://data.sec.gov/submissions/CIK0000060667.json,https://www.sec.gov/Archives/edgar/data/60667/000119312523099980/d392221ddef14a.htm
LOW,0000060667,Lowe's,2024,DEF 14A,2024-04-18,2024-05-31,0001193125-24-100050,d467523ddef14a.htm,https://data.sec.gov/submissions/CIK0000060667.json,https://www.sec.gov/Archives/edgar/data/60667/000119312524100050/d467523ddef14a.htm
TJX,0000109198,TJX Companies,2016,DEF 14A,2016-04-29,2016-06-07,0001193125-16-568937,d56044ddef14a.htm,https://data.sec.gov/submissions/CIK0000109198.json,https://www.sec.gov/Archives/edgar/data/109198/000119312516568937/d56044ddef14a.htm
TJX,0000109198,TJX Companies,2017,DEF 14A,2017-04-27,2017-06-06,0001193125-17-142785,d233676ddef14a.htm,https://data.sec.gov/submissions/CIK0000109198.json,https://www.sec.gov/Archives/edgar/data/109198/000119312517142785/d233676ddef14a.htm
TJX,0000109198,TJX Companies,2018,DEF 14A,2018-04-26,2018-06-05,0001193125-18-133349,d494641ddef14a.htm,https://data.sec.gov/submissions/CIK0000109198.json,https://www.sec.gov/Archives/edgar/data/109198/000119312518133349/d494641ddef14a.htm
TJX,0000109198,TJX Companies,2019,DEF 14A,2019-04-25,2019-06-04,0001193125-19-119221,d656615ddef14a.htm,https://data.sec.gov/submissions/CIK0000109198.json,https://www.sec.gov/Archives/edgar/data/109198/000119312519119221/d656615ddef14a.htm
TJX,0000109198,TJX Companies,2020,DEF 14A,2020-04-23,2020-06-09,0001193125-20-116317,d851789ddef14a.htm,https://data.sec.gov/submissions/CIK0000109198.json,https://www.sec.gov/Archives/edgar/data/109198/000119312520116317/d851789ddef14a.htm
TJX,0000109198,TJX Companies,2021,DEF 14A,2021-04-29,2021-06-08,0000109198-21-000016,a2021proxystatement.htm,https://data.sec.gov/submissions/CIK0000109198.json,https://www.sec.gov/Archives/edgar/data/109198/000010919821000016/a2021proxystatement.htm
TJX,0000109198,TJX Companies,2022,DEF 14A,2022-04-28,2022-06-07,0000109198-22-000024,a2022proxystatement.htm,https://data.sec.gov/submissions/CIK0000109198.json,https://www.sec.gov/Archives/edgar/data/109198/000010919822000024/a2022proxystatement.htm
TJX,0000109198,TJX Companies,2023,DEF 14A,2023-04-27,,0000109198-23-000014,tjx-20230427.htm,https://data.sec.gov/submissions/CIK0000109198.json,https://www.sec.gov/Archives/edgar/data/109198/000010919823000014/tjx-20230427.htm
TJX,0000109198,TJX Companies,2024,DEF 14A,2024-04-25,2024-06-04,0000109198-24-000023,tjx-20240424.htm,https://data.sec.gov/submissions/CIK0000109198.json,https://www.sec.gov/Archives/edgar/data/109198/000010919824000023/tjx-20240424.htm
F,0000037996,Ford Motor,2016,DEF 14A,2016-04-01,2016-05-12,0001047469-16-011835,a2228102zdef14a.htm,https://data.sec.gov/submissions/CIK0000037996.json,https://www.sec.gov/Archives/edgar/data/37996/000104746916011835/a2228102zdef14a.htm
F,0000037996,Ford Motor,2017,DEF 14A,2017-03-31,2017-05-11,0001047469-17-002228,a2231095zdef14a.htm,https://data.sec.gov/submissions/CIK0000037996.json,https://www.sec.gov/Archives/edgar/data/37996/000104746917002228/a2231095zdef14a.htm
F,0000037996,Ford Motor,2018,DEF 14A,2018-03-29,2018-05-10,0001047469-18-002333,a2234985zdef14a.htm,https://data.sec.gov/submissions/CIK0000037996.json,https://www.sec.gov/Archives/edgar/data/37996/000104746918002333/a2234985zdef14a.htm
F,0000037996,Ford Motor,2019,DEF 14A,2019-03-29,2019-05-09,0001047469-19-001743,a2238106zdef14a.htm,https://data.sec.gov/submissions/CIK0000037996.json,https://www.sec.gov/Archives/edgar/data/37996/000104746919001743/a2238106zdef14a.htm
F,0000037996,Ford Motor,2020,DEF 14A,2020-04-03,2020-05-14,0001047469-20-002039,a2240860zdef14a.htm,https://data.sec.gov/submissions/CIK0000037996.json,https://www.sec.gov/Archives/edgar/data/37996/000104746920002039/a2240860zdef14a.htm
F,0000037996,Ford Motor,2021,DEF 14A,2021-04-01,2021-05-13,0001047469-21-000813,a2243092zdef14a.htm,https://data.sec.gov/submissions/CIK0000037996.json,https://www.sec.gov/Archives/edgar/data/37996/000104746921000813/a2243092zdef14a.htm
F,0000037996,Ford Motor,2022,DEF 14A,2022-04-01,2022-05-12,0001104659-22-041499,tm2130881-4_def14a.htm,https://data.sec.gov/submissions/CIK0000037996.json,https://www.sec.gov/Archives/edgar/data/37996/000110465922041499/tm2130881-4_def14a.htm
F,0000037996,Ford Motor,2023,DEF 14A,2023-03-31,,0001558370-23-005203,f-20230511xdef14a.htm,https://data.sec.gov/submissions/CIK0000037996.json,https://www.sec.gov/Archives/edgar/data/37996/000155837023005203/f-20230511xdef14a.htm
F,0000037996,Ford Motor,2024,DEF 14A,2024-03-29,2024-05-09,0001104659-24-040871,tm2318496-d4_def14a.htm,https://data.sec.gov/submissions/CIK0000037996.json,https://www.sec.gov/Archives/edgar/data/37996/000110465924040871/tm2318496-d4_def14a.htm
XOM,0000034088,ExxonMobil,2016,DEF 14A,2016-04-13,2016-05-25,0001193125-16-539460,d14941ddef14a.htm,https://data.sec.gov/submissions/CIK0000034088.json,https://www.sec.gov/Archives/edgar/data/34088/000119312516539460/d14941ddef14a.htm
XOM,0000034088,ExxonMobil,2017,DEF 14A,2017-04-13,2017-05-31,0001193125-17-122538,d182248ddef14a.htm,https://data.sec.gov/submissions/CIK0000034088.json,https://www.sec.gov/Archives/edgar/data/34088/000119312517122538/d182248ddef14a.htm
XOM,0000034088,ExxonMobil,2018,DEF 14A,2018-04-12,2018-05-30,0001193125-18-115091,d527562ddef14a.htm,https://data.sec.gov/submissions/CIK0000034088.json,https://www.sec.gov/Archives/edgar/data/34088/000119312518115091/d527562ddef14a.htm
XOM,0000034088,ExxonMobil,2019,DEF 14A,2019-04-11,2019-05-29,0001193125-19-103474,d686227ddef14a.htm,https://data.sec.gov/submissions/CIK0000034088.json,https://www.sec.gov/Archives/edgar/data/34088/000119312519103474/d686227ddef14a.htm
XOM,0000034088,ExxonMobil,2020,DEF 14A,2020-04-09,2020-05-27,0001193125-20-102226,d869473ddef14a.htm,https://data.sec.gov/submissions/CIK0000034088.json,https://www.sec.gov/Archives/edgar/data/34088/000119312520102226/d869473ddef14a.htm
XOM,0000034088,ExxonMobil,2022,DEF 14A,2022-04-07,2022-05-25,0001193125-22-098314,d280259ddef14a.htm,https://data.sec.gov/submissions/CIK0000034088.json,https://www.sec.gov/Archives/edgar/data/34088/000119312522098314/d280259ddef14a.htm
XOM,0000034088,ExxonMobil,2023,DEF 14A,2023-04-13,,0001193125-23-100079,d429320ddef14a.htm,https://data.sec.gov/submissions/CIK0000034088.json,https://www.sec.gov/Archives/edgar/data/34088/000119312523100079/d429320ddef14a.htm
XOM,0000034088,ExxonMobil,2024,DEF 14A,2024-04-11,2024-05-29,0001193125-24-092545,d784249ddef14a.htm,https://data.sec.gov/submissions/CIK0000034088.json,https://www.sec.gov/Archives/edgar/data/34088/000119312524092545/d784249ddef14a.htm
CVX,0000093410,Chevron,2016,DEF 14A,2016-04-07,2016-05-25,0001193125-16-533382,d117593ddef14a.htm,https://data.sec.gov/submissions/CIK0000093410.json,https://www.sec.gov/Archives/edgar/data/93410/000119312516533382/d117593ddef14a.htm
CVX,0000093410,Chevron,2017,DEF 14A,2017-04-11,2017-05-31,0001193125-17-119801,d304635ddef14a.htm,https://data.sec.gov/submissions/CIK0000093410.json,https://www.sec.gov/Archives/edgar/data/93410/000119312517119801/d304635ddef14a.htm
CVX,0000093410,Chevron,2018,DEF 14A,2018-04-10,2018-05-30,0001193125-18-112804,d475585ddef14a.htm,https://data.sec.gov/submissions/CIK0000093410.json,https://www.sec.gov/Archives/edgar/data/93410/000119312518112804/d475585ddef14a.htm
CVX,0000093410,Chevron,2019,DEF 14A,2019-04-15,2019-05-29,0001193125-19-106207,d581752ddef14a.htm,https://data.sec.gov/submissions/CIK0000093410.json,https://www.sec.gov/Archives/edgar/data/93410/000119312519106207/d581752ddef14a.htm
CVX,0000093410,Chevron,2020,DEF 14A,2020-04-07,2020-05-27,0001193125-20-100407,d838093ddef14a.htm,https://data.sec.gov/submissions/CIK0000093410.json,https://www.sec.gov/Archives/edgar/data/93410/000119312520100407/d838093ddef14a.htm
CVX,0000093410,Chevron,2021,DEF 14A,2021-04-08,2021-05-26,0001193125-21-109793,d74377ddef14a.htm,https://data.sec.gov/submissions/CIK0000093410.json,https://www.sec.gov/Archives/edgar/data/93410/000119312521109793/d74377ddef14a.htm
CVX,0000093410,Chevron,2022,DEF 14A,2022-04-07,2022-05-25,0001193125-22-098301,d292137ddef14a.htm,https://data.sec.gov/submissions/CIK0000093410.json,https://www.sec.gov/Archives/edgar/data/93410/000119312522098301/d292137ddef14a.htm
CVX,0000093410,Chevron,2023,DEF 14A,2023-04-12,,0001193125-23-099292,d433226ddef14a.htm,https://data.sec.gov/submissions/CIK0000093410.json,https://www.sec.gov/Archives/edgar/data/93410/000119312523099292/d433226ddef14a.htm
CVX,0000093410,Chevron,2024,DEF 14A,2024-04-10,2024-05-29,0001193125-24-091327,d557504ddef14a.htm,https://data.sec.gov/submissions/CIK0000093410.json,https://www.sec.gov/Archives/edgar/data/93410/000119312524091327/d557504ddef14a.htm
COP,0001163165,ConocoPhillips,2016,DEF 14A,2016-03-28,2016-05-10,0001047469-16-011624,a2227560zdef14a.htm,https://data.sec.gov/submissions/CIK0001163165.json,https://www.sec.gov/Archives/edgar/data/1163165/000104746916011624/a2227560zdef14a.htm
COP,0001163165,ConocoPhillips,2017,DEF 14A,2017-04-03,2017-05-16,0001047469-17-002284,a2230814zdef14a.htm,https://data.sec.gov/submissions/CIK0001163165.json,https://www.sec.gov/Archives/edgar/data/1163165/000104746917002284/a2230814zdef14a.htm
COP,0001163165,ConocoPhillips,2018,DEF 14A,2018-04-02,2018-05-15,0001206774-18-001045,conoco3364391-def14a.htm,https://data.sec.gov/submissions/CIK0001163165.json,https://www.sec.gov/Archives/edgar/data/1163165/000120677418001045/conoco3364391-def14a.htm
COP,0001163165,ConocoPhillips,2019,DEF 14A,2019-04-01,2019-05-14,0001206774-19-001161,cop3493381-def14a.htm,https://data.sec.gov/submissions/CIK0001163165.json,https://www.sec.gov/Archives/edgar/data/1163165/000120677419001161/cop3493381-def14a.htm
COP,0001163165,ConocoPhillips,2020,DEF 14A,2020-03-30,2020-05-12,0001206774-20-000973,cop3661511-def14a.htm,https://data.sec.gov/submissions/CIK0001163165.json,https://www.sec.gov/Archives/edgar/data/1163165/000120677420000973/cop3661511-def14a.htm
COP,0001163165,ConocoPhillips,2021,DEF 14A,2021-03-29,2021-05-11,0001206774-21-000875,cop3840471-def14a.htm,https://data.sec.gov/submissions/CIK0001163165.json,https://www.sec.gov/Archives/edgar/data/1163165/000120677421000875/cop3840471-def14a.htm
COP,0001163165,ConocoPhillips,2022,DEF 14A,2022-03-28,2022-05-10,0001206774-22-000879,cop3949151def14a.htm,https://data.sec.gov/submissions/CIK0001163165.json,https://www.sec.gov/Archives/edgar/data/1163165/000120677422000879/cop3949151def14a.htm
COP,0001163165,ConocoPhillips,2023,DEF 14A,2023-04-03,,0001308179-23-000477,cop4128181-def14a.htm,https://data.sec.gov/submissions/CIK0001163165.json,https://www.sec.gov/Archives/edgar/data/1163165/000130817923000477/cop4128181-def14a.htm
COP,0001163165,ConocoPhillips,2024,DEF 14A,2024-04-01,2024-05-14,0001308179-24-000384,cop4258041-def14a.htm,https://data.sec.gov/submissions/CIK0001163165.json,https://www.sec.gov/Archives/edgar/data/1163165/000130817924000384/cop4258041-def14a.htm
EOG,0000821189,EOG Resources,2016,DEF 14A,2016-03-17,2016-04-26,0001193125-16-508576,d98464ddef14a.htm,https://data.sec.gov/submissions/CIK0000821189.json,https://www.sec.gov/Archives/edgar/data/821189/000119312516508576/d98464ddef14a.htm
EOG,0000821189,EOG Resources,2017,DEF 14A,2017-03-17,2017-04-27,0001193125-17-086309,d347542ddef14a.htm,https://data.sec.gov/submissions/CIK0000821189.json,https://www.sec.gov/Archives/edgar/data/821189/000119312517086309/d347542ddef14a.htm
EOG,0000821189,EOG Resources,2018,DEF 14A,2018-03-15,2018-04-24,0001193125-18-084042,d525336ddef14a.htm,https://data.sec.gov/submissions/CIK0000821189.json,https://www.sec.gov/Archives/edgar/data/821189/000119312518084042/d525336ddef14a.htm
EOG,0000821189,EOG Resources,2019,DEF 14A,2019-03-20,2019-04-29,0001193125-19-080799,d651149ddef14a.htm,https://data.sec.gov/submissions/CIK0000821189.json,https://www.sec.gov/Archives/edgar/data/821189/000119312519080799/d651149ddef14a.htm
EOG,0000821189,EOG Resources,2020,DEF 14A,2020-03-20,2020-04-30,0001193125-20-080817,d867824ddef14a.htm,https://data.sec.gov/submissions/CIK0000821189.json,https://www.sec.gov/Archives/edgar/data/821189/000119312520080817/d867824ddef14a.htm
EOG,0000821189,EOG Resources,2021,DEF 14A,2021-03-19,2021-04-29,0001193125-21-087493,d102645ddef14a.htm,https://data.sec.gov/submissions/CIK0000821189.json,https://www.sec.gov/Archives/edgar/data/821189/000119312521087493/d102645ddef14a.htm
EOG,0000821189,EOG Resources,2022,DEF 14A,2022-03-10,2022-04-20,0001193125-22-071943,d286077ddef14a.htm,https://data.sec.gov/submissions/CIK0000821189.json,https://www.sec.gov/Archives/edgar/data/821189/000119312522071943/d286077ddef14a.htm
EOG,0000821189,EOG Resources,2023,DEF 14A,2023-04-13,,0001193125-23-100629,d460790ddef14a.htm,https://data.sec.gov/submissions/CIK0000821189.json,https://www.sec.gov/Archives/edgar/data/821189/000119312523100629/d460790ddef14a.htm
EOG,0000821189,EOG Resources,2024,DEF 14A,2024-03-28,2024-05-22,0001193125-24-080647,d455851ddef14a.htm,https://data.sec.gov/submissions/CIK0000821189.json,https://www.sec.gov/Archives/edgar/data/821189/000119312524080647/d455851ddef14a.htm
SLB,0000087347,SLB (Schlumberger),2016,DEF 14A,2016-02-19,2016-04-06,0001193125-16-468583,d123150ddef14a.htm,https://data.sec.gov/submissions/CIK0000087347.json,https://www.sec.gov/Archives/edgar/data/87347/000119312516468583/d123150ddef14a.htm
SLB,0000087347,SLB (Schlumberger),2017,DEF 14A,2017-02-21,2017-02-21,0001308179-17-000018,lslb2017_def14a.htm,https://data.sec.gov/submissions/CIK0000087347.json,https://www.sec.gov/Archives/edgar/data/87347/000130817917000018/lslb2017_def14a.htm
SLB,0000087347,SLB (Schlumberger),2018,DEF 14A,2018-03-02,2018-03-02,0001308179-18-000016,lslb2018_def14a.htm,https://data.sec.gov/submissions/CIK0000087347.json,https://www.sec.gov/Archives/edgar/data/87347/000130817918000016/lslb2018_def14a.htm
SLB,0000087347,SLB (Schlumberger),2019,DEF 14A,2019-02-21,2019-04-03,0001308179-19-000005,lslb2019_def14a.htm,https://data.sec.gov/submissions/CIK0000087347.json,https://www.sec.gov/Archives/edgar/data/87347/000130817919000005/lslb2019_def14a.htm
SLB,0000087347,SLB (Schlumberger),2020,DEF 14A,2020-02-21,2020-04-01,0001308179-20-000009,lslb2020_def14a.htm,https://data.sec.gov/submissions/CIK0000087347.json,https://www.sec.gov/Archives/edgar/data/87347/000130817920000009/lslb2020_def14a.htm
SLB,0000087347,SLB (Schlumberger),2021,DEF 14A,2021-02-25,2021-04-07,0001308179-21-000014,lslb2021_def14a.htm,https://data.sec.gov/submissions/CIK0000087347.json,https://www.sec.gov/Archives/edgar/data/87347/000130817921000014/lslb2021_def14a.htm
SLB,0000087347,SLB (Schlumberger),2022,DEF 14A,2022-02-24,2022-04-06,0001308179-22-000016,lslb2022_def14a.htm,https://data.sec.gov/submissions/CIK0000087347.json,https://www.sec.gov/Archives/edgar/data/87347/000130817922000016/lslb2022_def14a.htm
SLB,0000087347,SLB (Schlumberger),2023,DEF 14A,2023-02-23,,0001308179-23-000057,slb-20221231.htm,https://data.sec.gov/submissions/CIK0000087347.json,https://www.sec.gov/Archives/edgar/data/87347/000130817923000057/slb-20221231.htm
SLB,0000087347,SLB (Schlumberger),2024,DEF 14A,2024-02-22,2024-04-03,0001308179-24-000033,lslb2024_def14a.htm,https://data.sec.gov/submissions/CIK0000087347.json,https://www.sec.gov/Archives/edgar/data/87347/000130817924000033/lslb2024_def14a.htm
MPC,0001510295,Marathon Petroleum,2016,DEF 14A,2016-03-15,2016-04-27,0001193125-16-505314,d91653ddef14a.htm,https://data.sec.gov/submissions/CIK0001510295.json,https://www.sec.gov/Archives/edgar/data/1510295/000119312516505314/d91653ddef14a.htm
MPC,0001510295,Marathon Petroleum,2017,DEF 14A,2017-03-15,2017-04-26,0001193125-17-083730,d275049ddef14a.htm,https://data.sec.gov/submissions/CIK0001510295.json,https://www.sec.gov/Archives/edgar/data/1510295/000119312517083730/d275049ddef14a.htm
MPC,0001510295,Marathon Petroleum,2018,DEF 14A,2018-03-15,2018-04-25,0001193125-18-084039,d496012ddef14a.htm,https://data.sec.gov/submissions/CIK0001510295.json,https://www.sec.gov/Archives/edgar/data/1510295/000119312518084039/d496012ddef14a.htm
MPC,0001510295,Marathon Petroleum,2019,DEF 14A,2019-03-14,2019-04-24,0001510295-19-000021,def14a_2019mpcproxystateme.htm,https://data.sec.gov/submissions/CIK0001510295.json,https://www.sec.gov/Archives/edgar/data/1510295/000151029519000021/def14a_2019mpcproxystateme.htm
MPC,0001510295,Marathon Petroleum,2020,DEF 14A,2020-03-16,2020-04-29,0001510295-20-000017,a2020mpcproxystatement.htm,https://data.sec.gov/submissions/CIK0001510295.json,https://www.sec.gov/Archives/edgar/data/1510295/000151029520000017/a2020mpcproxystatement.htm
MPC,0001510295,Marathon Petroleum,2021,DEF 14A,2021-03-15,2021-04-28,0001510295-21-000046,a2021mpcproxystatement.htm,https://data.sec.gov/submissions/CIK0001510295.json,https://www.sec.gov/Archives/edgar/data/1510295/000151029521000046/a2021mpcproxystatement.htm
MPC,0001510295,Marathon Petroleum,2022,DEF 14A,2022-03-14,2022-04-27,0001510295-22-000023,a2022mpcproxystatement.htm,https://data.sec.gov/submissions/CIK0001510295.json,https://www.sec.gov/Archives/edgar/data/1510295/000151029522000023/a2022mpcproxystatement.htm
MPC,0001510295,Marathon Petroleum,2023,DEF 14A,2023-03-13,,0001510295-23-000028,mpc-20230313.htm,https://data.sec.gov/submissions/CIK0001510295.json,https://www.sec.gov/Archives/edgar/data/1510295/000151029523000028/mpc-20230313.htm
MPC,0001510295,Marathon Petroleum,2024,DEF 14A,2024-03-14,2024-04-24,0001510295-24-000033,mpc-20240313.htm,https://data.sec.gov/submissions/CIK0001510295.json,https://www.sec.gov/Archives/edgar/data/1510295/000151029524000033/mpc-20240313.htm
PSX,0001534701,Phillips 66,2016,DEF 14A,2016-03-25,2016-05-04,0001047469-16-011582,a2227772zdef14a.htm,https://data.sec.gov/submissions/CIK0001534701.json,https://www.sec.gov/Archives/edgar/data/1534701/000104746916011582/a2227772zdef14a.htm
PSX,0001534701,Phillips 66,2017,DEF 14A,2017-03-22,2017-05-03,0001047469-17-001870,a2231105zdef14a.htm,https://data.sec.gov/submissions/CIK0001534701.json,https://www.sec.gov/Archives/edgar/data/1534701/000104746917001870/a2231105zdef14a.htm
PSX,0001534701,Phillips 66,2018,DEF 14A,2018-03-28,2018-05-09,0001571049-18-000199,tv488480_phillips66-2018pxy.htm,https://data.sec.gov/submissions/CIK0001534701.json,https://www.sec.gov/Archives/edgar/data/1534701/000157104918000199/tv488480_phillips66-2018pxy.htm
PSX,0001534701,Phillips 66,2019,DEF 14A,2019-03-29,2019-05-08,0001193125-19-092869,d691086ddef14a.htm,https://data.sec.gov/submissions/CIK0001534701.json,https://www.sec.gov/Archives/edgar/data/1534701/000119312519092869/d691086ddef14a.htm
PSX,0001534701,Phillips 66,2020,DEF 14A,2020-03-25,2020-05-06,0001193125-20-085402,d873892ddef14a.htm,https://data.sec.gov/submissions/CIK0001534701.json,https://www.sec.gov/Archives/edgar/data/1534701/000119312520085402/d873892ddef14a.htm
PSX,0001534701,Phillips 66,2021,DEF 14A,2021-03-31,2021-05-12,0001140361-21-010999,nc10021503x3_def14a.htm,https://data.sec.gov/submissions/CIK0001534701.json,https://www.sec.gov/Archives/edgar/data/1534701/000114036121010999/nc10021503x3_def14a.htm
PSX,0001534701,Phillips 66,2022,DEF 14A,2022-03-31,2022-05-11,0001206774-22-000928,psx3965551_def14a.htm,https://data.sec.gov/submissions/CIK0001534701.json,https://www.sec.gov/Archives/edgar/data/1534701/000120677422000928/psx3965551_def14a.htm
PSX,0001534701,Phillips 66,2023,DEF 14A,2023-03-30,,0001534701-23-000064,psx-20230329.htm,https://data.sec.gov/submissions/CIK0001534701.json,https://www.sec.gov/Archives/edgar/data/1534701/000153470123000064/psx-20230329.htm
PSX,0001534701,Phillips 66,2024,DEF 14A,2024-04-03,2024-05-15,0001534701-24-000095,psx-20240402.htm,https://data.sec.gov/submissions/CIK0001534701.json,https://www.sec.gov/Archives/edgar/data/1534701/000153470124000095/psx-20240402.htm
VLO,0001035002,Valero Energy,2016,DEF 14A,2016-03-31,2015-12-31,0001035002-16-000079,proxy2016.htm,https://data.sec.gov/submissions/CIK0001035002.json,https://www.sec.gov/Archives/edgar/data/1035002/000103500216000079/proxy2016.htm
VLO,0001035002,Valero Energy,2017,DEF 14A,2017-03-23,2016-12-31,0001035002-17-000015,proxy2017.htm,https://data.sec.gov/submissions/CIK0001035002.json,https://www.sec.gov/Archives/edgar/data/1035002/000103500217000015/proxy2017.htm
VLO,0001035002,Valero Energy,2018,DEF 14A,2018-03-21,2018-05-03,0001193125-18-090034,d513817ddef14a.htm,https://data.sec.gov/submissions/CIK0001035002.json,https://www.sec.gov/Archives/edgar/data/1035002/000119312518090034/d513817ddef14a.htm
VLO,0001035002,Valero Energy,2019,DEF 14A,2019-03-20,2019-04-30,0001193125-19-080420,d684656ddef14a.htm,https://data.sec.gov/submissions/CIK0001035002.json,https://www.sec.gov/Archives/edgar/data/1035002/000119312519080420/d684656ddef14a.htm
VLO,0001035002,Valero Energy,2020,DEF 14A,2020-03-19,2020-04-30,0001193125-20-078074,d879120ddef14a.htm,https://data.sec.gov/submissions/CIK0001035002.json,https://www.sec.gov/Archives/edgar/data/1035002/000119312520078074/d879120ddef14a.htm
VLO,0001035002,Valero Energy,2021,DEF 14A,2021-03-18,2021-04-29,0001193125-21-085910,d112273ddef14a.htm,https://data.sec.gov/submissions/CIK0001035002.json,https://www.sec.gov/Archives/edgar/data/1035002/000119312521085910/d112273ddef14a.htm
VLO,0001035002,Valero Energy,2022,DEF 14A,2022-03-17,2022-04-28,0001035002-22-000014,valero2022proxy.htm,https://data.sec.gov/submissions/CIK0001035002.json,https://www.sec.gov/Archives/edgar/data/1035002/000103500222000014/valero2022proxy.htm
VLO,0001035002,Valero Energy,2023,DEF 14A,2023-03-22,,0001035002-23-000040,vlo-20230322.htm,https://data.sec.gov/submissions/CIK0001035002.json,https://www.sec.gov/Archives/edgar/data/1035002/000103500223000040/vlo-20230322.htm
VLO,0001035002,Valero Energy,2024,DEF 14A,2024-03-26,2024-05-15,0001035002-24-000014,vlo-20240325.htm,https://data.sec.gov/submissions/CIK0001035002.json,https://www.sec.gov/Archives/edgar/data/1035002/000103500224000014/vlo-20240325.htm
OXY,0000797468,Occidental Petroleum,2016,DEF 14A,2016-03-17,2016-03-17,0001308179-16-000248,loxy2016_def14a.htm,https://data.sec.gov/submissions/CIK0000797468.json,https://www.sec.gov/Archives/edgar/data/797468/000130817916000248/loxy2016_def14a.htm
OXY,0000797468,Occidental Petroleum,2017,DEF 14A,2017-03-24,2017-03-24,0001308179-17-000065,loxy2017_def14a.htm,https://data.sec.gov/submissions/CIK0000797468.json,https://www.sec.gov/Archives/edgar/data/797468/000130817917000065/loxy2017_def14a.htm
OXY,0000797468,Occidental Petroleum,2018,DEF 14A,2018-03-22,2018-03-22,0001308179-18-000070,loxy2018-def14a.htm,https://data.sec.gov/submissions/CIK0000797468.json,https://www.sec.gov/Archives/edgar/data/797468/000130817918000070/loxy2018-def14a.htm
OXY,0000797468,Occidental Petroleum,2019,DEF 14A,2019-03-28,2019-05-10,0001308179-19-000072,loxy2019_def14a.htm,https://data.sec.gov/submissions/CIK0000797468.json,https://www.sec.gov/Archives/edgar/data/797468/000130817919000072/loxy2019_def14a.htm
OXY,0000797468,Occidental Petroleum,2020,DEF 14A,2020-04-17,2020-05-29,0001206774-20-001182,oxy3740751-def14a.htm,https://data.sec.gov/submissions/CIK0000797468.json,https://www.sec.gov/Archives/edgar/data/797468/000120677420001182/oxy3740751-def14a.htm
OXY,0000797468,Occidental Petroleum,2021,DEF 14A,2021-03-26,2021-05-07,0001206774-21-000856,oxy3830511-def14a.htm,https://data.sec.gov/submissions/CIK0000797468.json,https://www.sec.gov/Archives/edgar/data/797468/000120677421000856/oxy3830511-def14a.htm
OXY,0000797468,Occidental Petroleum,2022,DEF 14A,2022-03-25,2022-05-06,0001206774-22-000870,oxy3995601-def14a.htm,https://data.sec.gov/submissions/CIK0000797468.json,https://www.sec.gov/Archives/edgar/data/797468/000120677422000870/oxy3995601-def14a.htm
OXY,0000797468,Occidental Petroleum,2023,DEF 14A,2023-03-23,,0001308179-23-000331,oxy4107731-def14a.htm,https://data.sec.gov/submissions/CIK0000797468.json,https://www.sec.gov/Archives/edgar/data/797468/000130817923000331/oxy4107731-def14a.htm
OXY,0000797468,Occidental Petroleum,2024,DEF 14A,2024-03-21,2023-12-31,0000797468-24-000075,oxy-20240321.htm,https://data.sec.gov/submissions/CIK0000797468.json,https://www.sec.gov/Archives/edgar/data/797468/000079746824000075/oxy-20240321.htm
HAL,0000045012,Halliburton,2016,DEF 14A,2016-04-05,2016-04-05,0001308179-16-000301,lhal2016_def14a.htm,https://data.sec.gov/submissions/CIK0000045012.json,https://www.sec.gov/Archives/edgar/data/45012/000130817916000301/lhal2016_def14a.htm
HAL,0000045012,Halliburton,2017,DEF 14A,2017-04-07,2017-04-07,0001308179-17-000120,lhal2017_def14a.htm,https://data.sec.gov/submissions/CIK0000045012.json,https://www.sec.gov/Archives/edgar/data/45012/000130817917000120/lhal2017_def14a.htm
HAL,0000045012,Halliburton,2018,DEF 14A,2018-04-03,2018-04-03,0001308179-18-000119,lhal2018_def14a.htm,https://data.sec.gov/submissions/CIK0000045012.json,https://www.sec.gov/Archives/edgar/data/45012/000130817918000119/lhal2018_def14a.htm
