ticker,year,collection_status,raw_content_sha256,text_path,clean_text_sha256,extraction_quality,word_count,sentence_count,gap_reason
NVDA,2017,collected,defdb9b0a8bee210dec2a6eabc02c56dde1f21f4e61ad059c249d8d3c1c348f6,part2_lived_values/data/processed/text/nvda_2017_000104581017000063.txt,1664d8ef8c4f64fde6204469748e2f56a7b3ea310eba1f090858f9c521aba082,usable,30460,4284,
NVDA,2018,collected,5d1ea8aac14f3b27383aac5a6ad351d1be47bd90f737aef2371718a698fcaa1c,part2_lived_values/data/processed/text/nvda_2018_000104581018000047.txt,ee4589fdbca5e96d7c5deee924bc0ffd4f375e990cce5026fd4b0aa8577966eb,usable,63735,5218,
NVDA,2019,collected,06dda81afe37651eb36ad8c09290f0981c2e0417386801a7cae07cdadd344d3a,part2_lived_values/data/processed/text/nvda_2019_000104581019000070.txt,e10388bf9a0cff1312884951af006366cc47410c2347a0ce7448bd76df7111c4,usable,30816,4009,
NVDA,2020,collected,afd3fdf0b8747aeaa5f9f25ccf3efad8946b50281b1531ecdffb28f18c9e8d6a,part2_lived_values/data/processed/text/nvda_2020_000104581020000055.txt,189ab595d8283ff30a0b341a11da69efe7dbb8c705dcb200452410d061ce6491,usable,63548,5196,
NVDA,2021,collected,bdd1f49a0fa3ef25f092403082e9f9e0d3dd0bd4df5ecb709f37151f34fd3999,part2_lived_values/data/processed/text/nvda_2021_000104581021000052.txt,0f4db38108c16bb3b3b28e38584f3ada6fb8b84a23055bbe798b6a1c93afb725,usable,33885,2897,
NVDA,2022,collected,2a9e7a488407487dfaf881be56182a84e14e33d0c3c408c0298796babab15c23,part2_lived_values/data/processed/text/nvda_2022_000104581022000067.txt,fc65ffa8a849b555e88346ccd5be88dc4a730224548cd8712e29158fb3f8d3cf,usable,59734,3705,
NVDA,2023,collected,aff2b285c21925a9abb27c125be34ef21ddd3c7c6f7d843cbb7b9a1a6e9cddb6,part2_lived_values/data/processed/text/nvda_2023_000104581023000080.txt,50ef66d4b45cdceac9b9690045a4abdecb5bf04a81cb27091e7a430b51771a60,usable,40094,3162,
NVDA,2024,collected,1f287ce1420da3c54340308f48fe9553e0fc06f2db3ae730890cba574355dc3c,part2_lived_values/data/processed/text/nvda_2024_000104581024000104.txt,9714a36d4c690af4f3fc3b67f4dd474471558f026aa933ef679d29ba33f2d019,usable,41000,3222,
GOOGL,2016,collected,753ebc7d1a8848c38b3a9ce2f1ac41888208c3a451180454a878e180cbddd6ab,part2_lived_values/data/processed/text/googl_2016_000130817916000384.txt,9dca6067ab2c98424e23b11922f59f85df13155cf8c29b13db55987fe648d56f,usable,50325,4762,
GOOGL,2017,collected,38d7e6d3a1c5ca59c7853dcb21f9e9903270e8eed62b7131da2d80fe4a6ace61,part2_lived_values/data/processed/text/googl_2017_000130817917000170.txt,b711b04771dd0513dbfda26da9c40f1798c840b03d1d97874d90f354b33684a2,usable,49749,4701,
GOOGL,2018,collected,556f43d69b960b186bbfeec222699a41012a22fa1566e059ac56878da2f0c181,part2_lived_values/data/processed/text/googl_2018_000130817918000222.txt,0034c5c2fa4785df31da4df663cff61fcb186793532a38be6b68d012f807be2e,usable,49134,5741,
GOOGL,2019,collected,84460ef5f4be4db393356a8c97287403094cd7b4a93b9e05a1b5bf4a45ecbe2b,part2_lived_values/data/processed/text/googl_2019_000130817919000205.txt,0cb8fe47f4e7ec8bcd9ca9cf4799ecd7a187937ca18069a885bad70fe9b9030e,usable,54964,5625,
GOOGL,2020,collected,10fb3aa71728ef69a333c7c219a877ff58f9ef2536b11afb33920d1110ee4fea,part2_lived_values/data/processed/text/googl_2020_000130817920000203.txt,b6902e074ab39d602258d4284478ea50c9daa64ff305c6a8c30b07dce1465f5f,usable,51507,4386,
GOOGL,2021,collected,baae4b332755443c967d5730039b4d277659c3476d3522b1d21899c2774cacda,part2_lived_values/data/processed/text/googl_2021_000130817921000256.txt,726fd36c550229b1f047c022d5afa0c60d28b6faa031c6ec274d4748585c6889,usable,52522,5409,
GOOGL,2022,collected,00a63719d3409ba8c3d26919900c437d84f8d8533ab733d31aba3dc8eb6e02c1,part2_lived_values/data/processed/text/googl_2022_000130817922000262.txt,87f7a7f4de06c7a9dd5677362bc30a53b5d5c45866c3246757c2d5058a2cd6e0,usable,78716,8516,
GOOGL,2023,collected,7d2d492e6b8cf411209469e82399c59aef4ac0e25c8110db0d7a56bea9177ef1,part2_lived_values/data/processed/text/googl_2023_000130817923000736.txt,db18e70362414fce4e99cf2546434a9b96fa4972ff85e55cab268eaa0ddb4036,usable,71126,7755,
GOOGL,2024,collected,ac378061308e9ef3f0075620f9f379119e2e1011142df6139b518d86ac9032af,part2_lived_values/data/processed/text/googl_2024_000130817924000612.txt,4220a1488416f44d612295dcbffee5dbac3cea3d1f6c1da35c4b491380a4e1a2,usable,57569,6567,
META,2016,collected,e0d52787f3058533f4273f45bca981b469384fb5e847d622b178711703af4083,part2_lived_values/data/processed/text/meta_2016_000132680116000074.txt,d69e2660d7e355ede97fbff96ee64f183fef4ff3d31518e7575628a276946be2,usable,122690,5900,
META,2017,collected,0a6b1b58869cc0f4f9ba1178dbd5a5949b17ff153e9e77544e08eaa2524b209f,part2_lived_values/data/processed/text/meta_2017_000132680117000016.txt,3bfe365b83e67fa1012891acc6dd2fb1738ea0f8918fa60fa7ca9783d21d49a5,usable,29853,2603,
META,2018,collected,0a40df4c072d2b3cdf877dd619f6503ada925e26d7b48b55311e46276988c9bd,part2_lived_values/data/processed/text/meta_2018_000132680118000022.txt,d17a4a53fb26820ad2051bfe64a876f2d948587a91a3470cae5cfe2e50df61dd,usable,31626,2722,
META,2019,collected,4ea30274a14278660f885a8dc251a1818d4779f0211551101f80b9e0e8a344c2,part2_lived_values/data/processed/text/meta_2019_000132680119000025.txt,96f4686ea22037d6501cf576050c5bbf7269fe746ecd5e46cbd2fe8babe9669b,usable,40078,3243,
META,2020,collected,d087a8689ae60fde92923b0070aa373b9aefdcea50299ddfa79cfb00af47723c,part2_lived_values/data/processed/text/meta_2020_000132680120000037.txt,545bd651021b1e29b31348aada7e451007d03f409f78cfefbc236e3ac0e11350,usable,47811,3561,
META,2021,collected,d04cdc20cd5fdd57efd0cfecd9f8874e639ea146da63ebd2b1d9ad6b2b01c656,part2_lived_values/data/processed/text/meta_2021_000132680121000022.txt,1465bf75f306ab723a1482ffaf59b60f898adcbb19aaa2f5f76e521634233063,usable,51854,3382,
META,2022,collected,36c9149296387411d5c93053923547e28d150b70fb313beec04cb950cae6cd46,part2_lived_values/data/processed/text/meta_2022_000132680122000043.txt,1afe3a6bbc6f9b563058cf60da978e7e1efd949e90e179fb8273640d9db547ab,usable,51066,3390,
META,2023,collected,0a3673d4c5d0f5a6a110f46ba231dee96d099e4d8f0d0f3bdcbc080a00ae5d30,part2_lived_values/data/processed/text/meta_2023_000132680123000050.txt,65fe988d29592e5726020a6d19c7793d765ae0861b6bd0a5e34f8880c58d6df7,usable,58012,3789,
META,2024,collected,69d11403c7d8271b7c13f2fd62aaf92b722b4f8c2d2b0122701fb1022ce14aff,part2_lived_values/data/processed/text/meta_2024_000132680124000034.txt,da2b1486e34cb0e034dc441c76d6200518c50859f4126d82cfe943ef52f54d09,usable,77196,4602,
AVGO,2016,missing,,,,,0,0,no_def14a_filing_for_calendar_year
AVGO,2017,missing,,,,,0,0,no_def14a_filing_for_calendar_year
AVGO,2018,missing,,,,,0,0,no_def14a_filing_for_calendar_year
AVGO,2019,collected,2a232706ff263d2cbfb031ec3bb2906d6385db399d3e30275b05db975934695e,part2_lived_values/data/processed/text/avgo_2019_000119312519043540.txt,53ccd82dc1dcf775a976e67409062b50363f83a97bbd7bab4a25531b689e4390,usable,49838,5221,
AVGO,2020,collected,c878a79731db779e518e992f64b03b3526736efc8f07a8b9b8263f38c18ac392,part2_lived_values/data/processed/text/avgo_2020_000173016820000020.txt,1fdc7ef840032f90542c6c09169532708767af072c485318c2edab7fddf3796e,usable,35570,4209,
AVGO,2021,collected,88ac5f6e9e17427e790da555770b1e3565b05a5457084b2395e4335897c35746,part2_lived_values/data/processed/text/avgo_2021_000173016821000017.txt,b1583a3fcb38cc9a0d7b9bae2fef5d5210694fb6a1f5898ec90b837bdeece302,usable,55546,4068,
AVGO,2022,collected,c91157e543c7fa944eedd4a0c15373f7927d72b2402850564e262b031fe4384b,part2_lived_values/data/processed/text/avgo_2022_000173016822000012.txt,dcf6a5ba2c36a6b514dd41a0c78c7c98019980c7e52dc49df68b314d6b309168,usable,35359,3128,
AVGO,2023,collected,a3277c756b837b00bf3a3d26ed39aa3a8b85d1cadcac91ab41279dd997b182fe,part2_lived_values/data/processed/text/avgo_2023_000114036123007640.txt,a8920e6e345901425d46371d8c7337b122388d7220a1b8f4f9da17dab01c845f,usable,51416,5710,
AVGO,2024,collected,fe465e96b696b5aef87694d58ea2e6a609f83b498b1b80484eb1cf5f2b928382,part2_lived_values/data/processed/text/avgo_2024_000114036124009541.txt,56c04f0dab327620b0fa42328e8c2f68464143a3839a57e31d008851f04a6f42,usable,34760,5736,
CRM,2016,collected,576c19b4f99533665a97b61ae0d27fd0d38036d0bc87c30832c673f7e316aa56,part2_lived_values/data/processed/text/crm_2016_000119312516550325.txt,42003c02bcd44389a66f82099dc7cd3bb27d1529e521bd709f9094a75e1bde95,usable,37348,3691,
CRM,2017,collected,fa4bd42f4bf02863495beadfe6b42cefb696cce590d0715e655d1b42f9826ffa,part2_lived_values/data/processed/text/crm_2017_000119312517139646.txt,5aa1ca6b949fa0cc9a328fcc5234fa79a69c06c2e9f03d460919adb30da510a3,usable,80627,6517,
CRM,2018,collected,b6c1f16b891389a930dabb852678063afa246424c5b1fc17a81050942fef5247,part2_lived_values/data/processed/text/crm_2018_000119312518148743.txt,4f54021ff8ea5078d0ef44546b9cb6a60086c8a28a29a990218dd5d75a7eb5c1,usable,84761,7169,
CRM,2019,collected,96946fda364f6ab619da2a566c7cb75fb4711ad411f4da2e3f4231ac8f42fb1d,part2_lived_values/data/processed/text/crm_2019_000119312519119702.txt,7b0c70e5f9af2fa06f9a4998c0e9685eb7103b7a987b904389555e1fb0f142f8,usable,86348,7905,
CRM,2020,collected,cbcb6f61cfc4a2eedbbb0c82ea84ca344bee72749bf96015a52b9558aaf0b99b,part2_lived_values/data/processed/text/crm_2020_000119312520131040.txt,e7ba481f9239017135080fcd3aaaf5be11db58ab1b12fc79d70da059858b55e5,usable,86538,8917,
CRM,2021,collected,aa66525b3ff7ca66f8b163c1d5d5bbc92658cc6fe6bffa5031c4cfe0fbf038d6,part2_lived_values/data/processed/text/crm_2021_000119312521140350.txt,8a5c0d2c0fbfad6eb29351912e1ac887e506e4ff88a678fe0a13fb697f3719bc,usable,69425,7704,
CRM,2022,collected,cbf5c163f5435d2a6991b1470cb7a6d92ee0656e20c25f9e022ad1cb80585f6e,part2_lived_values/data/processed/text/crm_2022_000119312522127612.txt,e42376913e8d9cfc319bf67f31073b300f3422009a8dc68e5a91c0e41c6b59b3,usable,88462,8885,
CRM,2023,collected,1f1015fe85b152db07c35edef48f85e0f09bb23ce3bca59a56640d85f040dd5f,part2_lived_values/data/processed/text/crm_2023_000119312523122123.txt,1d03a50433ff589177d5fab8a0a16679d8fa71ecf23df8acc31e200e480856f4,usable,76996,6417,
CRM,2024,collected,eb7cc00f49a67fd2fb175e75b16a55a9e351c90e5da886e6a722d113f7e34318,part2_lived_values/data/processed/text/crm_2024_000119312524140549.txt,0c022549799ccc1af41075eb9f0451ae5cb5d1a396923db7047eee3bc0fe7f70,usable,81393,6456,
ORCL,2016,collected,640b14f7283c0c46d103f9bd05db793c1f5a64afbe8178d4aaad1babe57ffbd3,part2_lived_values/data/processed/text/orcl_2016_000119312516718528.txt,1796bdc4ceab470834400c982b5669452205c5849c9bcb2392d77ad440bb2f09,usable,42403,4757,
ORCL,2017,collected,b002fc905a65d4599789f5f6dcaf868d3a5dc5b630a328790201774e9a625992,part2_lived_values/data/processed/text/orcl_2017_000119312517297858.txt,1de31c4fb989faac25984eaf56ea46971c0436381601a1d2edc22724ddb0dc49,usable,60317,6131,
ORCL,2018,collected,4611553c2e0c55ad9ddec67935f5955787f31b9fe0a494983fef7a06c63451f2,part2_lived_values/data/processed/text/orcl_2018_000119312518283993.txt,dab252d2c2af6f2cc2ed78340372528802e7721e99ef5c5f70f5eadf9d428afe,usable,47778,5680,
ORCL,2019,collected,c3169ca269db99f79ca35205cb563c5bc9a51ed5b1a29adeb99da24f4c665138,part2_lived_values/data/processed/text/orcl_2019_000119312519257430.txt,1b5811838edbdc0ccf294129635fd3ff45ce3c0a43e4474ed851dd57d333cb69,usable,45169,5766,
ORCL,2020,collected,1c058cf645ef12fa69b6c51e329babc05a5a397f738065b08e0f333ef9189119,part2_lived_values/data/processed/text/orcl_2020_000119312520249194.txt,c2c9c34a010493c9e9c635fc89cbb0fd5bd65ca7d7c82786f03d1c929dbf9d24,usable,63867,7041,
ORCL,2021,collected,641bbd5f4767bcfc1ae23ae90df70406a11792911d7b3eddf1f5b0b51957ba77,part2_lived_values/data/processed/text/orcl_2021_000119312521282422.txt,dd62224a90f74a48d3f0b3aeb504d50cb4e0f52f18546bdfcefe7ca5da16e2ed,usable,66512,6993,
ORCL,2022,collected,a1861e30eb66e576bfd74688c62f7be56fd5f63669c75430d74ae59dfc1a740c,part2_lived_values/data/processed/text/orcl_2022_000119312522250158.txt,909a046cfcfabef2eea0e3b6b31703c4aa7b3d9705e193a7ce8468915895a744,usable,43914,5259,
ORCL,2023,collected,1fae920558e6105452e7371363a77bd535df6b209ffee58f84060ebc6b4b4e10,part2_lived_values/data/processed/text/orcl_2023_000119312523240594.txt,9179e9c202d619b76244bab4c97303f9620c6570e62816c98e91b9226c178d57,usable,70006,5627,
ORCL,2024,collected,42c2db9c03d6a4cb928a002de31eaf0a4e8be514740aa02897e4e078ab6b6433,part2_lived_values/data/processed/text/orcl_2024_000119312524226139.txt,08871d6a0e64d70ebec8fcd1df4d831fc32b1ead6cb7e5f482c266f762e58e35,usable,48858,4727,
IBM,2016,collected,3f70ec4fd4b519c8601ba57d6d52447489807cb151a356d85c38547eac74b64a,part2_lived_values/data/processed/text/ibm_2016_000110465916102981.txt,6a3f886745ef70741273bf05a7c8d67819248b118aa9caa019438face74a4bdd,usable,45913,4505,
IBM,2017,collected,4492e3eacc75af7d6637d2655d8c7e1ba6a0abd2d158673422234420451cdcd8,part2_lived_values/data/processed/text/ibm_2017_000110465917016116.txt,b545ab051b52d557890b8db2bb1047ffb6837c5e1019ccee30cdd6045d84b63b,usable,50122,4872,
IBM,2018,collected,426e247ae383f50a66c74346aa0a23155da233abc7dd0f912d139b35d38f4f7a,part2_lived_values/data/processed/text/ibm_2018_000110465918016710.txt,679018c03c8b6e2c63df9660720629b400997cb5b7b992ce1c00faf9857f7e35,usable,51600,5573,
IBM,2019,collected,afc2bfb054fcf6e5e19a66419b9a177b9fc350f7ae31a2f53dd20fcb2d03b7a6,part2_lived_values/data/processed/text/ibm_2019_000110465919013856.txt,f82522360872bf97296b2d24964452ce51cca64d6240f86c47307fd33317c7fb,usable,56998,5766,
IBM,2020,collected,ecabd5b22b60f156a84648bfd174f4697dab3c90e9fc22d27b4701c7f32f3bfa,part2_lived_values/data/processed/text/ibm_2020_000119312520067199.txt,0852160de6a70063b9bbc92b68d01ac9dc9dbe3d532019713b954f464d5c49a4,usable,56745,7139,
IBM,2021,collected,14765d004fdce220ee97d019b79ea02b37a0c05c1b8a865e3d5c5a2973272ba6,part2_lived_values/data/processed/text/ibm_2021_000119312521073223.txt,2950daa3d39be2c04cbed08086e8f384061f19cb6e36f8b66a616b871029ceaa,usable,60139,7616,
