ticker,year,review_reason,observation_status,wayback_url,review_status,review_notes
ORCL,2018,review_required,usable,https://web.archive.org/web/20180927154601id_/https://www.oracle.com/corporate/,pending,
ORCL,2019,review_required,usable,https://web.archive.org/web/20190630231129id_/https://www.oracle.com/corporate/,pending,
ORCL,2020,review_required,usable,https://web.archive.org/web/20200630104638id_/https://www.oracle.com/corporate/,pending,
ORCL,2021,review_required,usable,https://web.archive.org/web/20210701062101id_/https://www.oracle.com/corporate/,pending,
ORCL,2022,review_required,usable,https://web.archive.org/web/20220630112545id_/https://www.oracle.com/corporate/,pending,
ORCL,2023,review_required,usable,https://web.archive.org/web/20230702090658id_/https://www.oracle.com/corporate/,pending,
ORCL,2024,review_required,usable,https://web.archive.org/web/20240626001319id_/https://www.oracle.com/corporate/,pending,
PFE,2016,selected capture could not be extracted,insufficient_substantive_text,https://web.archive.org/web/20160703061437id_/http://www.pfizer.com:80/about,pending,
PFE,2017,ConnectError: [Errno 61] Connection refused,retrieval_failed,https://web.archive.org/web/20170331110400id_/http://www.pfizer.com:80/about,pending,
PFE,2021,ConnectError: [Errno 61] Connection refused,retrieval_failed,https://web.archive.org/web/20211216141830id_/https://www.pfizer.com/about,pending,
PFE,2022,ConnectError: [Errno 61] Connection refused,retrieval_failed,https://web.archive.org/web/20220702200438id_/https://www.pfizer.com/about#our-people,pending,
PFE,2023,ConnectError: [Errno 61] Connection refused,retrieval_failed,https://web.archive.org/web/20230722094342id_/https://www.pfizer.com/about,pending,
PFE,2024,ConnectError: [Errno 61] Connection refused,retrieval_failed,https://web.archive.org/web/20240701235055id_/https://www.pfizer.com/about,pending,
PSX,2017,ConnectError: [Errno 61] Connection refused,retrieval_failed,https://web.archive.org/web/20171001182130id_/http://www.phillips66.com:80/about/,pending,
PSX,2018,selected capture could not be extracted,insufficient_substantive_text,https://web.archive.org/web/20180701113353id_/http://www.phillips66.com/about,pending,
PSX,2019,ConnectError: [Errno 61] Connection refused,retrieval_failed,https://web.archive.org/web/20190708222556id_/https://www.phillips66.com/about,pending,
PSX,2020,ConnectError: [Errno 61] Connection refused,retrieval_failed,https://web.archive.org/web/20200604060544id_/https://www.phillips66.com/about,pending,
PSX,2021,ConnectError: [Errno 61] Connection refused,retrieval_failed,https://web.archive.org/web/20210623120126id_/https://www.phillips66.com/about,pending,
PSX,2022,ConnectError: [Errno 61] Connection refused,retrieval_failed,https://web.archive.org/web/20220703043523id_/https://www.phillips66.com/about,pending,
SBUX,2024,ConnectError: [Errno 61] Connection refused,retrieval_failed,https://web.archive.org/web/20241203152220id_/https://about.starbucks.com/mission/,pending,
SCHW,2016,ConnectError: [Errno 61] Connection refused,retrieval_failed,https://web.archive.org/web/20160421083128id_/https://www.aboutschwab.com/,pending,
