doc_id,ticker,company_name,sector,year,accession_number,clean_text_sha256,dominant_topic_id,dominant_topic_score,nmf_topic_1_score,nmf_topic_2_score,nmf_topic_3_score,nmf_topic_4_score,nmf_topic_5_score,nmf_topic_6_score,nmf_topic_7_score,nmf_topic_8_score
MPC-2024,MPC,Marathon Petroleum,Energy,2024,0001510295-24-000033,535c3c8cb88fb955621d28c66fd9a6f9868fddf79081741bc080cb4e79ed3141,nmf_topic_4,0.13330194,0.04884652,0.00145736,0.01053942,0.13330194,0.0,0.01023619,0.02736319,0.03970239
PSX-2016,PSX,Phillips 66,Energy,2016,0001047469-16-011582,2ecc73fe09e49b402d352661b11e368adfdc2783b3c4867ce9a01b3af7f041b7,nmf_topic_2,0.10197117,0.08574135,0.10197117,0.01682901,0.01456341,0.0,0.05269132,0.0,0.0
PSX-2017,PSX,Phillips 66,Energy,2017,0001047469-17-001870,ef79b2b75b66ffe1bae27ec2427682737b3c15c676f544109db9ecc134f13ff5,nmf_topic_2,0.12945907,0.0581898,0.12945907,0.02702184,0.01428812,0.0,0.04666234,0.0,0.00089541
PSX-2018,PSX,Phillips 66,Energy,2018,0001571049-18-000199,0cefda559aa95648f0d5531e3d58b9872e09d4c8f1e630808fdeddda45d2e1af,nmf_topic_2,0.12839881,0.01775013,0.12839881,0.05319424,0.00598464,0.01111926,0.06734298,0.0,0.00439304
PSX-2019,PSX,Phillips 66,Energy,2019,0001193125-19-092869,204a37eb9f5a6ac32e4a527d93556bae86bda0479a724a3a33d2475825bc0b9c,nmf_topic_2,0.15689335,0.02515927,0.15689335,0.03191478,0.0,0.02277964,0.02820194,0.0,0.0
PSX-2020,PSX,Phillips 66,Energy,2020,0001193125-20-085402,7bedf0b044b8da9d85c71092d956ca293a5d6b1ef3718a40844647fb09cd6b35,nmf_topic_2,0.1730161,0.0,0.1730161,0.03053879,0.0255485,0.02162555,0.03171966,0.0,0.0
PSX-2021,PSX,Phillips 66,Energy,2021,0001140361-21-010999,69a984d2165f0ef9203829157535d6554a01208d6857674ff91b7933757236a1,nmf_topic_2,0.17343051,0.0,0.17343051,0.01896993,0.02784469,0.0113441,0.03048655,0.0,0.0
PSX-2022,PSX,Phillips 66,Energy,2022,0001206774-22-000928,cfa39f8d8d93bee393c77f829a18518ee054b8fc7296a337d1c2893f15e2c4f6,nmf_topic_4,0.15134771,0.02472369,0.05217688,0.0,0.15134771,0.0,0.04059276,0.01319232,0.00778613
PSX-2023,PSX,Phillips 66,Energy,2023,0001534701-23-000064,836cfc1cee5168434fb0b1e5786d3ba3dca4d9b609a0d3023b64666f537930be,nmf_topic_7,0.19625353,0.00471619,0.00318062,0.00272786,0.09689284,0.01156048,0.01627858,0.19625353,0.02590369
PSX-2024,PSX,Phillips 66,Energy,2024,0001534701-24-000095,2ecd73ceac0a21dbb5ddd391f70fe1034c50240f94fbc89e95b14d8785034f6d,nmf_topic_2,0.13463328,0.0,0.13463328,0.01196782,0.1006452,0.0,0.0,0.02722652,0.01742296
VLO-2016,VLO,Valero Energy,Energy,2016,0001035002-16-000079,90aab62f041b24cd0b6cbaa8bc8c50370e9b429744d868fef435944e0d3b4b07,nmf_topic_1,0.16546441,0.16546441,0.0,0.0,0.0,0.09817224,0.0,0.0,0.01270309
VLO-2017,VLO,Valero Energy,Energy,2017,0001035002-17-000015,bc4549a413887d32d33fe507368cb5687437dd091163648389d1a5d46a7e43d6,nmf_topic_1,0.1584497,0.1584497,0.0,0.0,0.0,0.0999021,0.0,0.0,0.03297908
VLO-2018,VLO,Valero Energy,Energy,2018,0001193125-18-090034,39374acfd734ec46002f55a92b80fd9fc607abcaa6806f5ebdb3a4bb44ded50b,nmf_topic_1,0.16481016,0.16481016,0.0,0.0,0.0,0.09338011,0.0,0.0,0.01432807
VLO-2019,VLO,Valero Energy,Energy,2019,0001193125-19-080420,b259a622ae84901a1b55ea36fa943a9c0526f9998d071ce9fe43de3fb20dbb8a,nmf_topic_1,0.15890385,0.15890385,0.0,0.0,0.0,0.10265569,0.0,0.0,0.03578608
VLO-2020,VLO,Valero Energy,Energy,2020,0001193125-20-078074,bcac4aeab87b2d6dffb95f395cef2ded346d3d0f90dccbd5cf7de4d3507950a0,nmf_topic_1,0.15906529,0.15906529,0.0,0.0,0.0,0.09712336,0.0,0.0,0.0406327
VLO-2021,VLO,Valero Energy,Energy,2021,0001193125-21-085910,24232a621219c6074be9997186c79cbad0ce48bcb310053633aca6db91f6eee4,nmf_topic_1,0.12176054,0.12176054,0.0184877,0.00673134,0.07855864,0.04263865,0.0,0.0,0.0
VLO-2022,VLO,Valero Energy,Energy,2022,0001035002-22-000014,a7f007f01becda50ea806e84ae11b2ef770442743a103d02cc4d23ae841344ca,nmf_topic_1,0.08128594,0.08128594,0.0,0.03677678,0.06322406,0.0173243,0.0,0.02319923,0.05120418
VLO-2023,VLO,Valero Energy,Energy,2023,0001035002-23-000040,f3891a8a33194f3bcd33e098330b25ce9dc768c6f581fd09be1c0557a95da958,nmf_topic_2,0.15403,0.00895025,0.15403,0.0,0.02773287,0.0,0.0,0.01161377,0.0
VLO-2024,VLO,Valero Energy,Energy,2024,0001035002-24-000014,2ec98a1e2b3b713b83ea3bea07662abd67039f45ac71fc00be0efabd18c5abec,nmf_topic_7,0.15910604,0.07227653,0.00844788,0.0,0.04757781,0.01213521,0.0,0.15910604,0.0
OXY-2016,OXY,Occidental Petroleum,Energy,2016,0001308179-16-000248,92df6cb49f21f6fee74122323851c690fa77a33a6f5b9b6d396b525dfd012923,nmf_topic_1,0.13784261,0.13784261,0.00828611,0.04837784,0.0,0.02998443,0.00682674,0.0,0.06212282
OXY-2017,OXY,Occidental Petroleum,Energy,2017,0001308179-17-000065,79dac80780b7425c3a9d71c774619a8a44063e9517a3a715452514190a8074f2,nmf_topic_1,0.14263076,0.14263076,0.0340315,0.038019,0.0,0.0,0.01328548,0.0,0.02735928
OXY-2018,OXY,Occidental Petroleum,Energy,2018,0001308179-18-000070,a452e2b318582bca052eae79eaaf82644a111fef2625eabc215a0b2e8e6f1a46,nmf_topic_1,0.14082761,0.14082761,0.04227088,0.03621406,0.0,0.0,0.01046055,0.0,0.04124913
OXY-2019,OXY,Occidental Petroleum,Energy,2019,0001308179-19-000072,57fa447b0236901d7ee33f975d5a3a72b3ce76b801568eb30eb4c18c2137c939,nmf_topic_1,0.1271726,0.1271726,0.05735149,0.04794153,0.0,0.0,0.01130354,0.0,0.03042313
OXY-2020,OXY,Occidental Petroleum,Energy,2020,0001206774-20-001182,3d2686a21f73a064800328720ef3d4a5c86e6e2a5cfb72acbdd6857477e15935,nmf_topic_2,0.16921689,0.0460767,0.16921689,0.0,0.0,0.0,0.00767997,0.0,0.01999637
OXY-2021,OXY,Occidental Petroleum,Energy,2021,0001206774-21-000856,dd4e754577af3894652d2a164db4a6b1aa1bde2c37d445b661370c567ae0e6e1,nmf_topic_2,0.2125878,0.01430343,0.2125878,0.0,0.00444143,0.0,0.0,0.0,0.02700994
OXY-2022,OXY,Occidental Petroleum,Energy,2022,0001206774-22-000870,bc78a0e56fd3528b2de0d6596ed09ded4cfe96be3fa09509a0b1216c211f90ff,nmf_topic_2,0.16177554,0.0,0.16177554,0.0,0.0552806,0.0,0.0,0.00858078,0.0
OXY-2023,OXY,Occidental Petroleum,Energy,2023,0001308179-23-000331,1e02b7e87bca7783358fa774ff09c8f3e184913cdf0372bfaeda3bcea0413617,nmf_topic_2,0.18205967,0.0,0.18205967,0.0,0.03919013,0.0,0.0,0.00845566,0.0
OXY-2024,OXY,Occidental Petroleum,Energy,2024,0000797468-24-000075,c8bc4bc365e275b45a84d0abf2b01c145b7d0e9493cc06eb4b9f1f6082d81e42,nmf_topic_2,0.13275612,0.0,0.13275612,0.0,0.09364309,0.00156896,0.0,0.0103933,0.0
HAL-2016,HAL,Halliburton,Energy,2016,0001308179-16-000301,4567fe4acb9d85c37342fed4fef0ccfc5f5227dcee061cb5d755dbb66c3e35e6,nmf_topic_1,0.16780751,0.16780751,0.05744166,0.0,0.0,0.0,0.0,0.0,0.0
HAL-2017,HAL,Halliburton,Energy,2017,0001308179-17-000120,14e361b70142d2664bb67a515f7b00f17be6a625b788a17e52120d0c1c8bbf33,nmf_topic_1,0.17393848,0.17393848,0.05037708,0.0,0.0,0.0,0.0,0.0,0.0
HAL-2018,HAL,Halliburton,Energy,2018,0001308179-18-000119,9b32752480a3dbe2118ac7987c62e38958b90fac83a613121aceab0e8c200435,nmf_topic_1,0.15877528,0.15877528,0.08324345,0.0,0.0,0.0,0.0,0.0,0.0
HAL-2019,HAL,Halliburton,Energy,2019,0001308179-19-000086,0926ecbc15a0196ba133e8333041dc945dcb62d31721c74efb7049bea03f9036,nmf_topic_1,0.15825903,0.15825903,0.08044081,0.0,0.0,0.0,0.0,0.0,0.0
HAL-2020,HAL,Halliburton,Energy,2020,0001308179-20-000154,ecfbf80b3e5f51f908359bd1a8031803701375a61a309412cf83caad4e7143e3,nmf_topic_1,0.14344947,0.14344947,0.09379434,0.0,0.0,0.0,0.0,0.0,0.0
HAL-2021,HAL,Halliburton,Energy,2021,0001308179-21-000173,ea72fca3f25cec8b1eff7b8a08c2f6d6c59ba9a8de49135d173f97a089e56fba,nmf_topic_1,0.15177941,0.15177941,0.07243621,0.0,0.00180712,0.0,0.00601572,0.0,0.0
HAL-2022,HAL,Halliburton,Energy,2022,0001308179-22-000182,a19535e03144de6575942197760e392823523767f87e74340b32a8096a109013,nmf_topic_1,0.09234471,0.09234471,0.04444756,0.0,0.08238469,0.00658416,0.0,0.01647467,0.03243303
HAL-2023,HAL,Halliburton,Energy,2023,0001308179-23-000504,ce7ed5d042bdf1b4a1c955c2cb3e6aa9c92ae91db97bc597d6e77117cb1a0401,nmf_topic_1,0.09208875,0.09208875,0.02538167,0.0,0.0901774,0.00989674,0.0,0.03338653,0.01252266
HAL-2024,HAL,Halliburton,Energy,2024,0001308179-24-000414,e3dc400b1a3469505298fccc5c2a7267f7dafe83e498e6668948ff2c0cb3cb8b,nmf_topic_4,0.09691382,0.09240625,0.0231516,0.0,0.09691382,0.00600674,0.0,0.02829441,0.02194566
