doc_id,ticker,company_name,sector,year,accession_number,clean_text_sha256,spacy_model,spacy_model_version,representative_text_sha256,token_count,sentence_count,entity_count,org_entity_count,person_entity_count,money_entity_count,percent_entity_count,noun_rate,verb_rate,proper_noun_rate,modal_count
TGT-2020,TGT,Target,Consumer Discretionary,2020,0001308179-20-000217,ddb7c0677bca117c0370275155d30586fb5b4da9ed519722a11d7067abf89a24,en_core_web_sm,3.8.0,b53736c8bfc4d954077ea9095c1c5ba2389cfd488fba5eaeb09862f9ed43e87c,1609,40,132,35,3,0,0,0.2150404,0.077688,0.16780609,11
TGT-2021,TGT,Target,Consumer Discretionary,2021,0001308179-21-000258,306f534695a2bbc6ec4a0c24482074ee5c3fbcefe713ac477bc257fd9ae39fbb,en_core_web_sm,3.8.0,affac6ab83246a5bd146225baa0247f4a8e864374445df017ff7fa6ea768f832,1643,41,103,25,11,4,1,0.20876446,0.09312234,0.10103469,10
TGT-2022,TGT,Target,Consumer Discretionary,2022,0001308179-22-000265,6a8d6eed206baffc4a18c7bc2c79600db6a75cdaf8c654cea06d455e34770614,en_core_web_sm,3.8.0,aa10f24bff5432eeadb95a42721f1b42f127d57650493cea9bac5b36be6fb1cf,1607,50,129,52,12,2,0,0.19477287,0.09520846,0.13130056,11
TGT-2023,TGT,Target,Consumer Discretionary,2023,0001308179-23-000828,6435efa570a017f5cfe6c74788e2359da6e8d2f1c7906b1f706efce09c475302,en_core_web_sm,3.8.0,d358b57fee345a23943fb4a937da85683cc69be28a9c7188170d8326fd7a334c,1588,49,121,51,9,1,1,0.19836272,0.10894207,0.13979849,12
TGT-2024,TGT,Target,Consumer Discretionary,2024,0001308179-24-000626,6ad5af5eeef012b093e1288750fd3c0858204d8917cc89f42f625c38c4427983,en_core_web_sm,3.8.0,4262353968b9cefba316986c94a831ba495fcc9b1186966fe3147f6ad98d3997,1627,67,106,53,4,0,0,0.19360787,0.10878918,0.13890596,16
LOW-2016,LOW,Lowe's,Consumer Discretionary,2016,0001193125-16-536350,4e444bcb15b9956b513c3e3b4a04d0c1fc8e287473181e01f9d29658cdc97dd7,en_core_web_sm,3.8.0,92b383101e1032a0bf0957d5014ce64e03d1090e1fb6c9f86e2773384428723d,1593,43,135,43,6,0,0,0.13873195,0.07470182,0.26177024,9
LOW-2017,LOW,Lowe's,Consumer Discretionary,2017,0001193125-17-131092,fd4c8d79413520ab9e2f1f02ea56f200133c59680d85613f688c5ab65b0f3850,en_core_web_sm,3.8.0,632e67cda4572c16a59cbfb54a15ef7fea7a89679a3ee13bf091535c8877c237,1614,42,122,38,7,7,2,0.16728625,0.09417596,0.19702602,9
LOW-2018,LOW,Lowe's,Consumer Discretionary,2018,0001193125-18-123722,1424fee7dd98c680673a27b58d6567350983af8de7e2bc044f44017eae357157,en_core_web_sm,3.8.0,a30c84837e338262c4a4e01a21775073a854178e5ce40504a0e145a704087584,1602,44,132,47,8,9,2,0.16292135,0.0948814,0.20848939,10
LOW-2019,LOW,Lowe's,Consumer Discretionary,2019,0001193125-19-110021,4a769062f6e0dc5c922d31928ffde0a18c6c7e294fa8fc83761347d827b4f675,en_core_web_sm,3.8.0,72d627120fa26e62fe87a7cab39219c99f4980c2a057072f511ee252fa7fb349,1614,44,127,45,8,9,1,0.16480793,0.09231722,0.19888476,10
LOW-2020,LOW,Lowe's,Consumer Discretionary,2020,0001193125-20-108770,08e4857cc63c99e3804c6f270c6e4dd9e8fbe36ea81fc67ccb0ce82cc4b0807f,en_core_web_sm,3.8.0,7d9620189decf2ba2b8953658eb659d772d1374719a26760d23eb82901c1e571,1636,48,140,49,10,7,1,0.14792176,0.09107579,0.21393643,9
LOW-2021,LOW,Lowe's,Consumer Discretionary,2021,0001193125-21-117203,c646cc0f2473b05a3a8d43b867d149d5ded86776caa4f1d7f18302c960b2a5f3,en_core_web_sm,3.8.0,6284eefa1276dca198ec011db1d03422e4504afe4c2945a6d654455be5d27281,1645,52,110,28,7,6,8,0.19817629,0.09544073,0.11428571,12
LOW-2022,LOW,Lowe's,Consumer Discretionary,2022,0001193125-22-105006,3e20cc40dab96eb5f5fa95cfdb320bb5e3433226663a69a821e93833e8b4c943,en_core_web_sm,3.8.0,8c9c0a3c3b48dbcf9c0a77298d59d20794eb81f2dc88eb2ee60682a91ea43d79,1593,55,146,34,12,2,10,0.15317012,0.07532957,0.20903955,10
LOW-2023,LOW,Lowe's,Consumer Discretionary,2023,0001193125-23-099980,dd989960ae946a111c9dc96a8201044d05c596eaf3c6bd6a04d518ff3a0ae497,en_core_web_sm,3.8.0,c7c202fda9bfad24de198f49c30c99c773cfb937a5d29d422bab578c6d645199,1590,46,129,27,11,2,7,0.15471698,0.08679245,0.19811321,11
LOW-2024,LOW,Lowe's,Consumer Discretionary,2024,0001193125-24-100050,1cdec03a5139506fd0a5fb66ba954c03973e580b066e9ac4cbd388704e41866d,en_core_web_sm,3.8.0,29bd9c3ed11e1a65185c29f59879633c33bc5ab091f573ec3761db19f3c1aa6d,1569,46,118,24,7,4,5,0.15168897,0.08667941,0.20777565,10
TJX-2016,TJX,TJX Companies,Consumer Discretionary,2016,0001193125-16-568937,0fb4a549e3e8ec59d75eeffb46f8abb70e18c910bd01a165999535a0d8a41bcd,en_core_web_sm,3.8.0,ea34aa788cead80d9dcd09d27dd7567d6d9dafaa931494acf8310dc56b7eed0a,1675,50,127,27,8,0,0,0.18328358,0.08597015,0.17970149,16
TJX-2017,TJX,TJX Companies,Consumer Discretionary,2017,0001193125-17-142785,db31611ecac42db2d6b5ad9ec406c6c0b56882cf0ba2b8440d8d484fcd8f534c,en_core_web_sm,3.8.0,46f8574a505792d824aa911f0d42408558d04fdd90dde2352a91dde02045fe7a,1612,34,148,32,9,6,4,0.20099256,0.07320099,0.2133995,7
TJX-2018,TJX,TJX Companies,Consumer Discretionary,2018,0001193125-18-133349,a5d8a1b3372ab4702b7a9e3d175ec17dbd5ebfa29d3dfdfdc3e6499abdf3840d,en_core_web_sm,3.8.0,6ecb6bcaa821f81a6a4f0bc4436c6dedc87dfd8559114d4cb412d09fe5effbdd,1654,40,164,36,11,4,8,0.18984281,0.08645707,0.18863362,8
TJX-2019,TJX,TJX Companies,Consumer Discretionary,2019,0001193125-19-119221,108880362bfcee84419846d8698806cef25cb4b951616ae634b54babf1c6a912,en_core_web_sm,3.8.0,5bc547433bcfaa0f1b29166cf22e45d429d2768eff776fc4a434c13c53b0a698,1646,45,170,33,11,4,9,0.18226002,0.08626974,0.19623329,7
TJX-2020,TJX,TJX Companies,Consumer Discretionary,2020,0001193125-20-116317,66f18518d51dbc3e1cc124860b0b627237d339bea0341265679d38da7e09bf93,en_core_web_sm,3.8.0,eb523c6f8d4f39d2bc1eb842cdefcda5da8050a5c1d5e19275b43c9185ff27fb,1625,50,134,27,13,0,0,0.19076923,0.09292308,0.16307692,10
TJX-2021,TJX,TJX Companies,Consumer Discretionary,2021,0000109198-21-000016,fac92aaa1589e9f07f9b935fbeae9761b65006846b0e1f08ec50332197146166,en_core_web_sm,3.8.0,328f86fc24bfc6c49812d10dce52e1937cc1e3c601307d12c92c0ec4c391d34d,1647,57,137,22,8,0,1,0.1797207,0.07468124,0.19064967,11
TJX-2022,TJX,TJX Companies,Consumer Discretionary,2022,0000109198-22-000024,a8969352583e5e64ac1a4a0a9d2b15a9a8e07e654b949b0889212bef22b6db7e,en_core_web_sm,3.8.0,59cfdf49ff4acea037f527f1f941967464cbe8434e94e8d2d69de10a4aa3e11c,1649,51,111,20,9,0,0,0.17283202,0.08368708,0.16737417,21
TJX-2023,TJX,TJX Companies,Consumer Discretionary,2023,0000109198-23-000014,85199c90acdd50849a6edf6f6cafb266e992397d4e5b35323527f40352e7ae86,en_core_web_sm,3.8.0,b437cc0ce5925c72c16081342e15fe58520bbdcc4f717fba7afdb4f87b41616f,1663,53,65,15,7,0,0,0.20324714,0.0944077,0.10523151,23
TJX-2024,TJX,TJX Companies,Consumer Discretionary,2024,0000109198-24-000023,0c0dc0440cb12bf0fd158fda6ed4fdb2fb1eb918631f07cb0bedadbf2d37268f,en_core_web_sm,3.8.0,7e3bab158753c8ebb8921a48691e00d268d773576348b336279efb55610bbf03,1636,49,64,13,7,0,0,0.20660147,0.09046455,0.10574572,24
F-2016,F,Ford Motor,Consumer Discretionary,2016,0001047469-16-011835,fec7406ea2090c6d3f920bc43d90140dc1bf8048c5bc828b9b05cb82103659c7,en_core_web_sm,3.8.0,dc16b2278f7c2e073bb0dc2932f61e598f7f88202a47d76550a697219ed4802e,1654,68,144,42,7,1,2,0.16505441,0.09250302,0.17472793,13
F-2017,F,Ford Motor,Consumer Discretionary,2017,0001047469-17-002228,5ccd56cf5eaf469eff23c903dab5542e4baf98f33c5c5a9f456bdba44c3cbc57,en_core_web_sm,3.8.0,dab6377e13e14d737ac57e4a3ed19175bba2081c26ada8dd28b91e6c2d9fd44f,1624,69,118,35,7,0,0,0.16933498,0.10098522,0.17302956,18
F-2018,F,Ford Motor,Consumer Discretionary,2018,0001047469-18-002333,3320b5320d4278a67e56cf624c8b17c1a211cbdc73b810b439cc56ebc5a623c7,en_core_web_sm,3.8.0,c789e09fe2719fb028d43909c836ed0a6bb7254660e7d3c43b530c0168613f3d,1626,64,123,33,5,1,0,0.16851169,0.08487085,0.18634686,13
F-2019,F,Ford Motor,Consumer Discretionary,2019,0001047469-19-001743,a0d03e779080d25f9b75c2e2843fab02ab89e8c0c9fd12b20b7e5651f71bf87c,en_core_web_sm,3.8.0,1ed85929f80965193e33dc65d197fb5ed8630af932701e593c39b13c2702671d,1619,67,146,33,6,5,0,0.14700432,0.08585547,0.21432983,13
F-2020,F,Ford Motor,Consumer Discretionary,2020,0001047469-20-002039,d78b7240eaa5cff3dfa7cdf29cf1cbd0fe13780e0336af8a9c7ff8439256449c,en_core_web_sm,3.8.0,546428e99336b9aa355aea32d084afad6caac6e0a37c02fe51de32746c9d1252,1617,65,133,33,5,0,0,0.14038343,0.08039579,0.23191095,19
F-2021,F,Ford Motor,Consumer Discretionary,2021,0001047469-21-000813,97c05c6e12d1735242680c6aa247aa5354101dcfae5737d964ea37f2e6f514ca,en_core_web_sm,3.8.0,04f9e2a5b0d3c070ea1be02090daa0f1144c19041880f8d6cc657fc8b1af0d04,1623,70,136,38,6,0,0,0.14602588,0.08194701,0.23228589,17
F-2022,F,Ford Motor,Consumer Discretionary,2022,0001104659-22-041499,d83eeab65b61ad918c9718d62768a51af03c69a39df147dbc7c56366bb89c260,en_core_web_sm,3.8.0,991e9eb9bf1061b04bf1af6449f93448c1d23c5a3a2db29e85333c27608bf08d,1838,63,144,32,6,1,0,0.11262242,0.05930359,0.40369967,14
F-2023,F,Ford Motor,Consumer Discretionary,2023,0001558370-23-005203,08cb3f8e8e80408ccf1572663792445f5e85b56f09964028ee26ac4f49ecdd71,en_core_web_sm,3.8.0,f5214540a067742b242b7320452958a6dd3997b49f84f081ae7f51ddedc74403,1634,69,161,31,11,0,0,0.12974296,0.06793146,0.29314565,17
F-2024,F,Ford Motor,Consumer Discretionary,2024,0001104659-24-040871,ac675cd5c3bfbe0efcfb9b96d5a5a3e0c8dc0506cae93df29a5339e38f32ddca,en_core_web_sm,3.8.0,e2a3de002581eb8b7c9b8f6298a74906944c833e3082ce90491606291c57646c,1846,61,142,30,6,0,0,0.11538462,0.05850488,0.40790899,12
XOM-2016,XOM,ExxonMobil,Energy,2016,0001193125-16-539460,ba1289febe782b983b00356edc04bf5e8d61735c78da710c7929dd4cd82897d4,en_core_web_sm,3.8.0,f1b5342531ff5bc359db69997ea07201d614a91dbca8cc2eae6e246873c8dcbb,1676,62,109,32,5,0,0,0.17362768,0.09725537,0.16169451,26
XOM-2017,XOM,ExxonMobil,Energy,2017,0001193125-17-122538,7ea05f443f6862e4e6e22e29762ad1bd970ba0c2c07c569525ff10fcd81cb102,en_core_web_sm,3.8.0,b4b18514294df707ac6c6d0d88649424abd429a1bd7106c71ea510c56c1339d7,1661,65,97,25,4,0,0,0.1782059,0.09692956,0.16315473,25
XOM-2018,XOM,ExxonMobil,Energy,2018,0001193125-18-115091,9057d76f008e97fd12737dc1c73a84b1ef729b24425e8095dd3d32f0c1690f5a,en_core_web_sm,3.8.0,41744be07be03ff170e6dee3876c3b248ef4c2a39ba3690b2a09eeae380f5b60,1666,67,105,30,6,0,0,0.17947179,0.10144058,0.15966387,28
XOM-2019,XOM,ExxonMobil,Energy,2019,0001193125-19-103474,cbfe54080813475630872a1c0128362d67ce534a44456d8fd0bbf720186093d3,en_core_web_sm,3.8.0,202d8f34535849f0359c91a2de9b4ae5d2147134658f847c8f4c6b20d33a8ee0,1632,53,167,58,16,0,3,0.14705882,0.06801471,0.26715686,12
XOM-2020,XOM,ExxonMobil,Energy,2020,0001193125-20-102226,ed9734d515cc9aeabcac5b865a48d7b2ba6856481b3b887a09c04411f7707d0e,en_core_web_sm,3.8.0,c892038430645befc36b35057757e0e7404222e1fbfd642eb1a759b3d69b4769,1617,50,158,58,15,0,3,0.14842301,0.06617192,0.26716141,10
XOM-2022,XOM,ExxonMobil,Energy,2022,0001193125-22-098314,4cf58fd1213e408d8b44709949e1f8bd515edb86d8908beaa3cfa6b987b66862,en_core_web_sm,3.8.0,36cf8647327390e49e1b5c1b5f8f7d9af2cd599e72e951ec5345283a565c1b72,1543,59,109,36,5,0,0,0.19766688,0.10434219,0.15683733,13
XOM-2023,XOM,ExxonMobil,Energy,2023,0001193125-23-100079,ad1f40c36d2001137a99aed4e99782a35992d224bf92314c8d48ad9d235b5f00,en_core_web_sm,3.8.0,ded49e75b90c59932a2317511856bde15f29e90c72daad40fbef4dff7e134ddf,1596,57,106,33,5,2,1,0.20614035,0.10651629,0.13157895,14
XOM-2024,XOM,ExxonMobil,Energy,2024,0001193125-24-092545,ed34e249e828f7fdb79345e9e90397ef44299d798c89e56b811b3bfc6e5db0d7,en_core_web_sm,3.8.0,96d06ab27a13bf867157c80613d33087a513edb179a29856f6386611ae2259e1,1609,61,115,36,5,2,3,0.21255438,0.09881914,0.11373524,16
CVX-2016,CVX,Chevron,Energy,2016,0001193125-16-533382,5d5d01916db3b75e31cb56efb55743f41a608ad350cb2865b8d58ffc9aced2d2,en_core_web_sm,3.8.0,84b11b9572d0436eaf2e7299e7452614ec34876858312cf5f90a1fd978619504,1589,32,148,47,4,0,0,0.10446822,0.06733795,0.32913782,10
CVX-2017,CVX,Chevron,Energy,2017,0001193125-17-119801,380a1b12271e138303678166c543858008ab437cb27c3be9e48ef70de9098457,en_core_web_sm,3.8.0,94b020deebae50a09406a67a9733707584c36715b8353fbc376252233a290b62,1609,34,150,44,6,0,0,0.11311374,0.07209447,0.30329397,10
CVX-2018,CVX,Chevron,Energy,2018,0001193125-18-112804,3cf48b6d1059977aa58fadee74b7b81a0ee9778c07e0cd51dc080229cd66ae1b,en_core_web_sm,3.8.0,aba4de6419c342cf08f99f5cff943c58b830b9f47d9545d821a2477ca1c2cbdd,1617,37,153,43,4,0,0,0.11688312,0.06926407,0.30055659,11
CVX-2019,CVX,Chevron,Energy,2019,0001193125-19-106207,bc38b6d49f1ef03bfe4b4d8409d796647bc85755d47b97369ddd103df7bd0d4c,en_core_web_sm,3.8.0,b3b9b67be39d7ca05b331e7468bc72dad8562d48538d6e6a4f09291b5c07b3ed,1620,25,189,31,2,0,0,0.24567901,0.07901235,0.1345679,11
CVX-2020,CVX,Chevron,Energy,2020,0001193125-20-100407,4e534f8284830e0d1ed7d2a4b431ec72dc863c0e6cce00d6063bd0173b554d0c,en_core_web_sm,3.8.0,79bb608613f54a527996c34f5ee339bb153cd8e570a579ef545eb4279b4d19d0,1602,39,157,36,6,1,1,0.23033708,0.08364544,0.13108614,10
CVX-2021,CVX,Chevron,Energy,2021,0001193125-21-109793,5148aea5e58335b0ece25e369edec28c49a4d3dadb125f419257fb66034268bf,en_core_web_sm,3.8.0,61c62ed0fa856c7f6c37a99fbe3aba4a82ce0a9a10d65c2cefdd05df2660a456,1619,46,105,32,3,0,1,0.19209389,0.10191476,0.12291538,19
CVX-2022,CVX,Chevron,Energy,2022,0001193125-22-098301,cdd1016827ab73dfa5a7206167b595e5ce9b411e81d374dfa1f93871fe0e1257,en_core_web_sm,3.8.0,bfcca64613b3f10f1eab7b8694bd539e60c5553db7430f3a146e11a0ee1d5db2,1607,48,94,34,3,0,1,0.19290604,0.10703174,0.12756689,16
CVX-2023,CVX,Chevron,Energy,2023,0001193125-23-099292,b4c3536c0f416ed1b2b26349d9c784ee3383c81c251fccfe61f2a1e02ec77fe8,en_core_web_sm,3.8.0,9d59cd9c50d11bccf440a2b14d865ddbb684edac9f197c7517a77f0923ad9b47,1652,48,111,37,4,2,4,0.2027845,0.10472155,0.12046005,8
CVX-2024,CVX,Chevron,Energy,2024,0001193125-24-091327,b73db5da365454fd87ed8d1675c5745dee1e4b32d8e32ed7d588f67fea826731,en_core_web_sm,3.8.0,bdf5b5da4e33d1b551bdec6fb68428b20540711b3e17372c135b5629fc409561,1638,46,104,26,4,3,6,0.20940171,0.10500611,0.11233211,11
COP-2016,COP,ConocoPhillips,Energy,2016,0001047469-16-011624,ee8e41f0226b06caac50f53313787333b4e55458bbd7d636179d922fac2c2a01,en_core_web_sm,3.8.0,22074ca470575af7149923b6943c746183437560d8f84ebf6e2a272db80925c8,1696,70,102,29,13,0,2,0.15507075,0.0807783,0.24351415,9
COP-2017,COP,ConocoPhillips,Energy,2017,0001047469-17-002284,b2f13c8fb86532f7705521add72a3c126c877fa1bdb85cf39e846f0c4248f54d,en_core_web_sm,3.8.0,16dd4ad30bd123cfb6ac91a7845e0371789f0f3d03080e54242814fbe972b126,1652,67,81,24,4,3,3,0.17978208,0.09443099,0.19430993,9
COP-2018,COP,ConocoPhillips,Energy,2018,0001206774-18-001045,0195b491efa0ff134f0b01bab00ad804c24878881e4fd49a564261216e080f39,en_core_web_sm,3.8.0,d6b8de8a8fe2df545f102d909dce0275e4bdc971a0b8c93cdc357123de53e655,1588,69,117,32,15,7,7,0.20403023,0.10138539,0.12468514,7
COP-2019,COP,ConocoPhillips,Energy,2019,0001206774-19-001161,19bb44ed3f559bb948ff609000736479fdf104a69c14d8b47bb5bfc7885b9637,en_core_web_sm,3.8.0,432f102760260498a1684e121e94e3d60760e1f2296003f8e4710eee0c0e6eb3,1587,74,80,37,5,1,1,0.19407687,0.11279143,0.11405167,5
COP-2020,COP,ConocoPhillips,Energy,2020,0001206774-20-000973,7bac6d2ad8674f2ce15bc3a15ac54c816180112264efc09890d7da6297ff82a7,en_core_web_sm,3.8.0,d282e650ae86db013d6d6e8d4bc2bf6b1de6af0651f22429ffe996445f7011a3,1612,78,65,18,1,2,2,0.20967742,0.1073201,0.08622829,11
COP-2021,COP,ConocoPhillips,Energy,2021,0001206774-21-000875,d89a3d30648bbb505ce0cfdc5b8011c1fd29cb26b783caba048061f312fc2d28,en_core_web_sm,3.8.0,46c05a9c39f6fbf095d7e643d257775d22368aca1574b6448282305dbaab2d4d,1581,61,66,19,4,0,0,0.19734345,0.1087919,0.09867173,12
COP-2022,COP,ConocoPhillips,Energy,2022,0001206774-22-000879,e526f60baa6517b451d44b6778c3f5b8dc211820fc8ae3eaec8a70a814572124,en_core_web_sm,3.8.0,f213afea984d4e4319d755adefef92eb3636ad8a70d5b99cde176b1df134c6f3,1522,37,159,42,8,9,3,0.12812089,0.06767411,0.28120894,7
COP-2023,COP,ConocoPhillips,Energy,2023,0001308179-23-000477,9549325f77e080ce671822f5b9e5b34d98c5cf91331ce80cf858464ab5b8c85f,en_core_web_sm,3.8.0,ba29805e9db8fbb5ca0f1680bf82a33ca0eb248bed7fa11b8b89fc8a6f982133,1544,32,146,54,6,0,1,0.11204663,0.06800518,0.3011658,11
COP-2024,COP,ConocoPhillips,Energy,2024,0001308179-24-000384,61a2ef10454148eba568295033ed680262c96e781b4054353c3347e18ee6f1b7,en_core_web_sm,3.8.0,c1174a16956a5776e4cfcd2c140e033212a9139c24a48c7f68d379cb0502f318,1537,33,130,40,3,0,2,0.12491867,0.07807417,0.27260898,12
EOG-2016,EOG,EOG Resources,Energy,2016,0001193125-16-508576,d7f19fe88beeaeb9265ac6c01bf199798e57dc0f8e300c17827185028c45472a,en_core_web_sm,3.8.0,ff0297956463ad85e0a65ac0e7a2301f6ea293cb1382d42a461343bd10d10837,1706,38,156,41,5,0,0,0.13774912,0.07854631,0.21395076,15
EOG-2017,EOG,EOG Resources,Energy,2017,0001193125-17-086309,0bec0851e5895d2385ab355e0e33f4dce003af66be7f418c966f365c2b86cfe7,en_core_web_sm,3.8.0,78374d172c063713fb34a26f92eba59e31fc8d142dbe51377710a5eaa5a6663c,1700,37,151,42,4,0,0,0.13882353,0.07882353,0.21823529,12
EOG-2018,EOG,EOG Resources,Energy,2018,0001193125-18-084042,d50330030927b1f82502c0712deafcf1a055b827829a5eefe52888d0d2e1a5bf,en_core_web_sm,3.8.0,efd959c41eff8ea9abd3a468df360e33d8c498d72581308ff9f358accec200de,1705,36,156,41,5,0,0,0.14017595,0.07741935,0.22580645,13
EOG-2019,EOG,EOG Resources,Energy,2019,0001193125-19-080799,ee3434608568319d22a57dc77d326df2ee9c808171fda9123778ff88f0bff129,en_core_web_sm,3.8.0,079e8017162cd9a4267e1feb073203d5d9c31ee94bfbf7181861a319da995f90,1702,38,157,38,5,0,0,0.13748531,0.07931845,0.21974148,15
EOG-2020,EOG,EOG Resources,Energy,2020,0001193125-20-080817,a9258ddcdbf1fc4c9ffd7a199f8d9739e96fbe3afb15ce0871591e8137dd948d,en_core_web_sm,3.8.0,722b91e7c5f806100ce591a7d3f1541be1b70affcfaae1e5f79963d145040a3d,1703,37,151,36,5,0,0,0.14151497,0.07868467,0.21197886,16
EOG-2021,EOG,EOG Resources,Energy,2021,0001193125-21-087493,f670b1266aef27814bb435462d4bcc35e1032363231ef3ef819aca56cd36c031,en_core_web_sm,3.8.0,3b48a5b4cc581b8541e145e9ef31a9e6214715b3166e6f0ad7f8421c987528bc,1661,39,139,34,3,0,0,0.13245033,0.08007225,0.21974714,16
EOG-2022,EOG,EOG Resources,Energy,2022,0001193125-22-071943,78808b66316be99dfaa19ff34c29056c0839262f50c8d21235e30a697f18e0b4,en_core_web_sm,3.8.0,18dac7943d29012dd30f2eef7ba082c13b944f7b77040e642d19577182c38b31,1632,38,132,31,4,0,0,0.13419118,0.08210784,0.21568627,23
EOG-2023,EOG,EOG Resources,Energy,2023,0001193125-23-100629,9535cb4d46bae2423258cce755e1fa7c281fd6fcdaf26dc4d57a8ca3f4c38770,en_core_web_sm,3.8.0,4d5cbd5d56368902a0d0c097f2c46f38341a8796c004d41fbdae59a483ca2d07,1632,39,130,31,3,0,0,0.12867647,0.0814951,0.22365196,21
EOG-2024,EOG,EOG Resources,Energy,2024,0001193125-24-080647,7d497e4dbed6b148af6fa3ad0d14c98aab4acb296647f2332c8d072a12a64490,en_core_web_sm,3.8.0,2424f090d0f2522cd7388e1ba350efe50ac1282da694190abadb370d744b6c48,1627,38,139,33,5,0,0,0.12722803,0.08236017,0.22679779,22
SLB-2016,SLB,SLB (Schlumberger),Energy,2016,0001193125-16-468583,c16c76390dee9f2f707754c766a16c73c250bb5b125ff64563b6c86b808bdbfd,en_core_web_sm,3.8.0,22693ebb248f477cd5158075edfbc806ed7d42af8ea78e377b8685977ca26f4f,1628,47,149,35,10,0,0,0.16769042,0.07309582,0.20454545,7
SLB-2017,SLB,SLB (Schlumberger),Energy,2017,0001308179-17-000018,fa4efe09a4be8d5c6e12b0142a547b06f95e36d8f69565d6a74326aa19c24633,en_core_web_sm,3.8.0,acbb3332e39fcd479d042d8b4dfbc6a46f2217e6eb4eadab92eb2454fa690689,1615,50,153,45,8,0,0,0.14489164,0.05448916,0.24458204,9
SLB-2018,SLB,SLB (Schlumberger),Energy,2018,0001308179-18-000016,7b05c2cf4df391e1367d94df7d847518b9b78536cbae2d02615e4d03a723a68b,en_core_web_sm,3.8.0,a18a8064a0631cb7c668d22845dfc3a1981954fd3a233116bc7274713ff6746d,1622,49,142,37,8,0,0,0.15598027,0.06288533,0.21331689,11
SLB-2019,SLB,SLB (Schlumberger),Energy,2019,0001308179-19-000005,1e02c9d6a842b2b07b645c8155813202ae843b633a7560dc5ec783fee654d343,en_core_web_sm,3.8.0,5c9db257e585670eb69f2c2db47c7f210f84ba228cd4165903fb062672e1c49e,1608,49,142,35,8,0,0,0.14241294,0.05970149,0.23383085,10
SLB-2020,SLB,SLB (Schlumberger),Energy,2020,0001308179-20-000009,47f51bc9ec3f7591a6347e4bb09f8acf97a95300d83e5597c4f92c20b50a7f0b,en_core_web_sm,3.8.0,a1a86a94bd5e0d8b719540029e7220473b5449e787515c8e7f3e7cbd20240912,1592,45,146,41,6,0,0,0.14133166,0.05841709,0.24246231,10
SLB-2021,SLB,SLB (Schlumberger),Energy,2021,0001308179-21-000014,03cfacce9a4f0b846780504795071a92159f3546d70e485bbb8e9ece5a009d96,en_core_web_sm,3.8.0,d3e0ee9c86d262dc783b141a87b41e2473fbf18460c711d91a5b356ce0804479,1627,50,137,31,8,0,0,0.15365704,0.06392133,0.2249539,14
SLB-2022,SLB,SLB (Schlumberger),Energy,2022,0001308179-22-000016,0e8b43686278ed1cb8e66b187b49f8ef126f0e98c20efabbf792aeab917572bd,en_core_web_sm,3.8.0,0ff44251a3e1b4a28a8516017727ac30b2d6882ee4f0f10a3fac62d8736cef0d,1626,51,133,29,10,0,0,0.15744157,0.06888069,0.21771218,16
SLB-2023,SLB,SLB (Schlumberger),Energy,2023,0001308179-23-000057,69877a14ae96bbdff0689fa9ae41118f2a13769ca01b972573c6df363ef3ccc8,en_core_web_sm,3.8.0,83161e3face100cd8b268ba066abd53face62996a519a4196b5cb1f315531b6f,1613,56,144,33,14,0,0,0.14755115,0.06323621,0.2349659,15
SLB-2024,SLB,SLB (Schlumberger),Energy,2024,0001308179-24-000033,0126eddbd052bd1d594b30e16f7dba466c0ae159a95b88f0cefb6045c78b215f,en_core_web_sm,3.8.0,cc799d5410f636e1c8369267b14aee60b7e3457b1353723476864987333023c3,1585,40,117,44,8,10,6,0.23722397,0.07129338,0.10347003,8
MPC-2016,MPC,Marathon Petroleum,Energy,2016,0001193125-16-505314,3439d034519f96acc4ad383376f72c088ce9c472cc10947384ea5426935d3b17,en_core_web_sm,3.8.0,8f10e7e4f64adef634bb5649ef864adfd2a9a14754c683e5f7716c70a64e2fb6,1602,53,118,32,7,0,0,0.15230961,0.07990012,0.24157303,17
MPC-2017,MPC,Marathon Petroleum,Energy,2017,0001193125-17-083730,4cb19e99e426ace854185cabce0e0d584104e88dfbf07ff01354ea14b1b78847,en_core_web_sm,3.8.0,1b20b23774a80cc2a54b4f48142fc5125ee21ca2665a5a92c8caf469472a68b6,1578,46,117,30,5,2,1,0.15589354,0.07858048,0.24714829,9
MPC-2018,MPC,Marathon Petroleum,Energy,2018,0001193125-18-084039,5c59318e542f977cd17de45fc0f3bdcad6459d7b6f865fcf2c69012b717c376e,en_core_web_sm,3.8.0,7447b2a2f32d80930f8ce8e4ba74ac3c3926f3906829daec0f3db508376eeedf,1607,52,123,29,2,3,3,0.15308027,0.0802738,0.20970753,8
MPC-2019,MPC,Marathon Petroleum,Energy,2019,0001510295-19-000021,dff0c6cd47c0efd7e7861cf06af663e658594e2b97b72742ea3259e1f2b80ef2,en_core_web_sm,3.8.0,5bc20e6000cb50d600ecdbf9ad0ea4784d6dc8e260414c63142c1875e7fbb7bb,1602,61,139,34,7,3,6,0.1710362,0.07615481,0.17478152,8
